MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1722505421401,0.0,0.0,0.43119999999999997,10.348799999999999,1.4993999999999998,2.0634,3.4504,3.4998,-150.0,-12.0,-103.0,43.0,1002.21,92.23724170008836,0.0,0.0,14469841.099452531,453.95607874009914,-76.48623620500258,0
1722505421451,0.0,0.0,0.43119999999999997,10.348799999999999,1.47,2.926,-0.0418,-1.672,-150.0,-12.0,-103.0,43.0,1002.41,91.90126408441218,0.0,0.0,14469841.099452531,453.95607874009914,-76.48623620500258,0
1722505421501,0.0,0.0,0.5194,10.3782,1.47,4.123,-2.9944,-2.736,-151.0,-10.0,-102.0,43.0,1002.46,89.88562635984493,0.0,0.0,14469841.099452531,454.74111012211534,-76.48623620500258,0
1722505421551,0.0,0.0,0.49,10.3292,1.3524,0.2204,-3.4048,-1.805,-151.0,-10.0,-102.0,43.0,1002.46,90.22153884530016,0.0,0.0,14469841.099452531,454.74111012211534,-76.48623620500258,0
1722505421601,0.0,0.0,0.4018,10.2508,1.4405999999999999,-3.9292,-2.4662,-0.5358,-153.0,-10.0,-102.0,43.0,1002.5,89.88562635984493,0.0,0.0,14469841.099452531,454.79049663706894,-76.48623620500258,0
1722505421651,0.0,0.0,0.2254,10.29,1.4602,-1.2388,-3.3668,-3.3858,-153.0,-10.0,-102.0,43.0,1002.33,91.39731801751738,0.0,0.0,14469841.099452531,454.79049663706894,-76.48623620500258,0
1722505421702,0.0,0.0,0.4018,10.2018,1.4993999999999998,0.7486,-0.5624,-0.2584,-149.0,-12.0,-102.0,43.0,1002.5,89.54972472669174,0.0,0.0,14469841.099452531,453.9255128430185,-76.48623620500258,0
1722505421752,0.0,0.0,0.4018,10.2018,1.4993999999999998,0.5016,-0.5016,1.1932,-149.0,-12.0,-102.0,43.0,1002.46,89.88562635984493,0.0,0.0,14469841.099452531,453.9255128430185,-76.48623620500258,0
1722505421802,0.0,0.0,0.43119999999999997,10.1822,1.5582,1.5997999999999999,0.7106,-0.9272,-149.0,-11.0,-103.0,43.0,1002.5,90.22153884530016,0.0,0.0,14469841.099452531,454.30776979385735,-76.48623620500258,0
1722505421852,0.0,0.0,0.32339999999999997,10.1234,1.6072,0.7144,-1.2768,-1.3718,-149.0,-11.0,-103.0,43.0,1002.46,90.72542792324177,0.0,0.0,14469841.099452531,454.30776979385735,-76.48623620500258,0
1722505421902,0.0,0.0,0.294,10.1724,1.568,0.437,-1.0792,-2.489,-151.0,-12.0,-103.0,43.0,1002.5,89.88562635984493,0.0,0.0,14469841.099452531,453.98624234853287,-76.48623620500258,0
1722505421951,0.0,0.0,0.3136,10.2998,1.5484,0.5624,-0.6346,-1.824,-151.0,-12.0,-103.0,43.0,1002.35,89.88562635984493,0.0,0.0,14469841.099452531,453.98624234853287,-76.48623620500258,0
1722505422001,0.0,0.0,0.3136,10.211599999999999,1.5091999999999999,0.9082,1.0412,0.8056,-149.0,-11.0,-102.0,43.0,1002.46,89.88562635984493,0.0,0.0,14469841.099452531,454.30776979385735,-76.48623620500258,0
1722505422051,0.0,0.0,0.34299999999999997,10.211599999999999,1.5091999999999999,0.1292,-1.6606,-2.2572,-149.0,-11.0,-102.0,43.0,1002.5,90.38949915787913,0.0,0.0,14469841.099452531,454.30776979385735,-76.48623620500258,0
1722505422101,0.0,0.0,0.2842,10.2998,1.5484,1.8544,0.019,-1.4934,-150.0,-14.0,-102.0,43.0,1002.46,90.22153884530016,0.0,0.0,14469841.099452531,453.1978411183404,-76.48623620500258,0
1722505422151,0.0,0.0,0.294,10.339,1.4307999999999998,1.0184,-1.7556,-1.368,-150.0,-14.0,-102.0,43.0,1002.46,89.88562635984493,0.0,0.0,14469841.099452531,453.1978411183404,-76.48623620500258,0
1722505422201,0.0,0.0,0.294,10.437,1.3818,0.152,1.672,2.6258,-154.0,-16.0,-100.0,43.0,1002.46,90.22153884530016,0.0,0.0,14469841.099452531,452.5984730750802,-76.48623620500258,0
1722505422251,0.0,0.0,0.1862,10.1038,1.3818,-4.2142,3.5796,2.071,-154.0,-16.0,-100.0,43.0,1002.5,90.22153884530016,0.0,0.0,14469841.099452531,452.5984730750802,-76.48623620500258,0
1722505422301,0.0,0.0,0.1862,10.1038,1.3818,3.705,4.7348,3.515,-152.0,-10.0,-99.0,43.0,1002.5,90.38949915787913,0.0,0.0,14469841.099452531,454.7659651350943,-76.48623620500258,0
1722505422352,0.0,0.0,0.3822,10.0646,1.3524,5.5404,-0.3952,-2.6372,-152.0,-10.0,-99.0,43.0,1002.44,89.88562635984493,0.0,0.0,14469841.099452531,454.7659651350943,-76.48623620500258,0
1722505422402,0.0,0.0,0.294,10.2312,1.4602,4.3662,-4.5866,-6.46,-151.0,-17.0,-104.0,43.0,1002.46,90.72542792324177,0.0,0.0,14469841.099452531,452.1065295634434,-76.48623620500258,0
1722505422451,0.0,0.0,0.20579999999999998,10.5252,1.323,-4.8336,-1.862,-5.206,-151.0,-17.0,-104.0,43.0,1002.5,89.88562635984493,0.0,0.0,14469841.099452531,452.1065295634434,-76.48623620500258,0
1722505422502,0.0,0.0,0.21559999999999999,10.4762,1.2838,0.9804,0.095,-0.095,-155.0,-17.0,-103.0,43.0,1002.5,89.54972472669174,0.0,0.0,14469841.099452531,452.27096369487776,-76.48623620500258,0
1722505422552,0.0,0.0,0.12739999999999999,10.339,1.274,0.874,2.2192,1.7062,-155.0,-17.0,-103.0,43.0,1002.5,89.88562635984493,0.0,0.0,14469841.099452531,452.27096369487776,-76.48623620500258,0
1722505422602,0.0,0.0,0.12739999999999999,10.339,1.274,0.3724,1.2046,0.7524,-154.0,-18.0,-100.0,43.0,1002.5,89.88562635984493,0.0,0.0,14469841.099452531,451.86334010909866,-76.48623620500258,0
1722505422652,0.0,0.0,0.1666,10.348799999999999,1.2935999999999999,-5.6278,0.1026,4.3054,-154.0,-18.0,-100.0,43.0,1002.5,90.13755970649136,0.0,0.0,14469841.099452531,451.86334010909866,-76.48623620500258,0
1722505422702,0.0,0.0,0.0392,10.339,1.3132,-0.9158,-0.285,2.4852,-155.0,-20.0,-104.0,43.0,1002.46,89.88562635984493,0.0,0.0,14469841.099452531,451.17762064010765,-76.48623620500258,0
1722505422751,0.0,0.0,0.1568,10.3194,1.8032,3.1426,4.7272,0.8588,-155.0,-20.0,-104.0,43.0,1002.46,90.22153884530016,0.0,0.0,14469841.099452531,451.17762064010765,-76.48623620500258,0
1722505422802,0.0,0.0,0.5194,9.9568,2.842,-4.9362,13.7674,7.809,-151.0,-16.0,-102.0,43.0,1002.44,90.89339637622231,0.0,0.0,14469841.099452531,452.48149333899937,-76.48623620500258,0
1722505422851,0.0,0.0,0.5194,9.9568,2.842,-7.6418,52.3602,32.2886,-151.0,-16.0,-102.0,43.0,1002.47,89.88562635984493,0.0,0.0,14469841.099452531,452.48149333899937,-76.48623620500258,0
1722505422901,0.0,0.0,1.4405999999999999,7.742,3.4692,9.4202,38.551,28.044,-153.0,-19.0,-101.0,43.0,1002.44,89.88562635984493,0.0,0.0,14469841.099452531,451.45107839538775,-76.48623620500258,0
1722505422951,0.0,0.0,0.25479999999999997,4.9784,1.0682,41.9102,35.416,16.587,-153.0,-19.0,-101.0,43.0,1002.5,90.22153884530016,0.0,0.0,14469841.099452531,451.45107839538775,-76.48623620500258,0
1722505423001,0.0,0.0,-0.9309999999999999,3.5084,-0.3136,94.9088,47.3328,-27.3068,-156.0,-15.0,-96.0,43.0,1002.46,90.64144471434784,0.0,0.0,14469841.099452531,453.03767544287257,-76.48623620500258,0
1722505423051,0.0,0.0,-0.49,2.009,-0.6566,114.0494,-13.8472,-59.4282,-156.0,-15.0,-96.0,43.0,1002.5,89.88562635984493,0.0,0.0,14469841.099452531,453.03767544287257,-76.48623620500258,0
1722505423101,0.0,0.0,-0.49,2.842,-2.0383999999999998,124.5108,124.5146,-124.0282,-166.0,-30.0,-76.0,43.0,1002.5,90.22153884530016,0.0,0.0,14469841.099452531,448.2859125535414,-76.48623620500258,0
1722505423150,0.0,0.0,-4.1258,2.842,-2.0383999999999998,124.5108,124.5146,-119.2326,-166.0,-30.0,-76.0,43.0,1002.46,89.88562635984493,0.0,0.0,14469841.099452531,448.2859125535414,-76.48623620500258,0
1722505423200,0.0,0.0,-1.2249999999999999,2.548,-0.0392,124.5108,124.5108,-98.5378,-163.0,-63.0,-22.0,43.0,1002.5,89.54972472669174,0.0,0.0,14469841.099452531,437.3983300133074,-76.48623620500258,0
1722505423249,0.0,0.0,-0.8036,2.3324,0.0392,124.5146,124.5108,-65.36,-163.0,-63.0,-22.0,43.0,1002.54,89.88562635984493,0.0,0.0,14469841.099452531,437.3983300133074,-76.48623620500258,0
1722505423299,0.0,0.0,-0.7938,2.2344,-0.098,124.5146,124.5108,-42.0356,-139.0,-68.0,39.0,43.0,1002.44,89.88562635984493,0.0,0.0,14469841.099452531,432.46172058984666,-76.48623620500258,0
1722505423349,0.0,0.0,-0.7742,2.1658,-0.196,124.5146,124.5108,-12.0536,-139.0,-68.0,84.0,43.0,1002.46,89.88562635984493,0.0,0.0,14469841.099452531,432.46172058984666,-76.48623620500258,0
1722505423398,0.0,0.0,-0.7742,2.1658,-0.196,124.5146,124.5108,12.0802,-94.0,-24.0,84.0,43.1,1002.5,89.71767418678164,0.0,0.0,14469841.099452531,444.20728002179646,-76.48623620500258,0
1722505423447,0.0,0.0,-0.6664,2.0188,-0.25479999999999997,124.5146,124.5108,37.1906,-94.0,-24.0,97.0,43.0,1002.58,89.46575101398228,0.0,0.0,14469841.099452531,444.20728002179646,-76.48623620500258,0
1722505423496,0.0,0.0,-0.5684,1.8228,-0.20579999999999998,124.5108,124.5108,56.7074,-33.0,29.0,97.0,43.0,1002.57,89.2138339450433,0.0,0.0,14469841.099452531,499.83861401354875,-76.48623620500258,0
1722505423546,0.0,0.0,-0.147,0.8134,-0.3332,1.0222,104.006,99.3092,-33.0,29.0,88.0,43.1,1002.69,89.80164993418668,0.0,0.0,14469841.099452531,499.83861401354875,-76.48623620500258,0
1722505423595,0.0,0.0,-1.3034,-0.8134,-1.1368,80.4916,124.5108,124.5146,-22.0,88.0,88.0,43.1,1002.63,88.12226383848207,0.0,0.0,14469841.099452531,534.4937565320736,-76.48623620500258,0
1722505423645,0.0,0.0,-1.3034,-0.8134,-1.1368,74.4344,124.5146,124.5108,-22.0,88.0,56.0,43.0,1002.69,88.54208493315511,0.0,0.0,14469841.099452531,534.4937565320736,-76.48623620500258,0
1722505423694,0.0,0.0,-0.8231999999999999,1.6072,-0.3332,42.9438,124.5146,124.5108,18.0,124.0,56.0,43.1,1002.58,88.71001811744715,0.0,0.0,14469841.099452531,196.7894379798788,-76.48623620500258,0
1722505423744,0.0,0.0,-0.6664,0.9309999999999999,-0.12739999999999999,25.5056,124.5146,124.5108,18.0,124.0,23.0,43.1,1002.6,89.29780562317036,0.0,0.0,14469841.099452531,196.7894379798788,-76.48623620500258,0
1722505423794,0.0,0.0,-1.617,0.6272,-0.4704,119.3352,117.3782,-123.6938,50.0,122.0,23.0,43.1,1002.64,88.96192297964478,0.0,0.0,14469841.099452531,210.81558764683274,-76.48623620500258,0
1722505423844,0.0,0.0,1.9698,5.8212,2.2344,124.5108,124.5146,-124.5146,-19.0,192.0,-50.0,43.1,1002.64,88.29019024223054,0.0,0.0,14469841.099452531,182.87850511850235,-76.48623620500258,0
1722505423893,0.0,0.0,1.9698,10.3194,1.029,124.5108,124.5108,-124.5146,-19.0,192.0,-50.0,43.1,1002.66,88.37415446115236,0.0,0.0,14469841.099452531,182.87850511850235,-76.48623620500258,0
1722505423943,0.0,0.0,1.8228,10.3194,1.029,75.6466,124.5146,-53.3254,-55.0,183.0,-88.0,43.1,1002.63,88.79398572673426,0.0,0.0,14469841.099452531,531.8020360794327,-76.48623620500258,0
1722505423993,0.0,0.0,4.6255999999999995,3.8808,6.5268,-13.167,115.919,-30.3088,-55.0,183.0,-88.0,43.1,1002.58,88.96192297964478,0.0,0.0,14469841.099452531,531.8020360794327,-76.48623620500258,0
1722505424043,0.0,0.0,3.8611999999999997,6.615,8.770999999999999,-99.9628,64.91159999999999,-19.4978,-57.0,165.0,-110.0,43.1,1002.64,88.37415446115236,0.0,0.0,14469841.099452531,529.4722954898716,-76.48623620500258,0
1722505424092,0.0,0.0,3.0282,5.791799999999999,8.183,-124.5146,53.086,12.3082,-57.0,165.0,-110.0,43.1,1002.61,88.71001811744715,0.0,0.0,14469841.099452531,529.4722954898716,-76.48623620500258,0
1722505424142,0.0,0.0,3.6848,4.5962,7.9478,-124.5146,122.0864,58.0488,-20.0,147.0,-125.0,43.1,1002.64,88.29019024223054,0.0,0.0,14469841.099452531,180.7822279638919,-76.48623620500258,0
1722505424191,0.0,0.0,3.6848,4.5962,7.9478,5.5366,124.5108,10.6932,-20.0,147.0,-125.0,43.1,1002.68,89.04589262329281,0.0,0.0,14469841.099452531,180.7822279638919,-76.48623620500258,0
1722505424240,0.0,0.0,2.7243999999999997,-4.5766,5.5565999999999995,32.2316,124.5108,11.1378,-8.0,94.0,-147.0,43.1,1002.66,89.04589262329281,0.0,0.0,14469841.099452531,183.6654855622395,-76.48623620500258,0
1722505424289,0.0,0.0,-0.8722,-1.0584,9.662799999999999,11.3696,124.5108,6.9122,-8.0,94.0,-147.0,43.1,1002.63,89.2138339450433,0.0,0.0,14469841.099452531,183.6654855622395,-76.48623620500258,0
1722505424339,0.0,0.0,-3.9494,0.9016,10.8094,11.9358,109.1474,-4.1344,-8.0,52.0,-161.0,43.1,1002.66,88.54208493315511,0.0,0.0,14469841.099452531,539.7838377374449,-76.48623620500258,0
1722505424388,0.0,0.0,-5.3508,0.5586,9.5354,-1.6226,26.5658,1.8696,-8.0,52.0,-161.0,43.1,1002.63,89.04589262329281,0.0,0.0,14469841.099452531,539.7838377374449,-76.48623620500258,0
1722505424437,0.0,0.0,-5.3508,0.5586,9.5354,-1.7556,-49.0352,-0.8512,-6.0,43.0,-160.0,43.1,1002.58,89.04589262329281,0.0,0.0,14469841.099452531,180.5865281894096,-76.48623620500258,0
1722505424488,0.0,0.0,-5.5076,0.5194,8.9964,-6.156,-75.4794,-1.3034,-6.0,43.0,-160.0,43.1,1002.61,89.04589262329281,0.0,0.0,14469841.099452531,180.5865281894096,-76.48623620500258,0
1722505424538,0.0,0.0,-3.8024,0.5095999999999999,9.6726,-5.0806,-74.309,-1.254,-12.0,65.0,-157.0,43.1,1002.58,88.29019024223054,0.0,0.0,14469841.099452531,538.0700909070708,-76.48623620500258,0
1722505424587,0.0,0.0,-2.5088,0.3626,9.7216,-4.4498,-51.9878,-1.9038,-12.0,65.0,-157.0,43.1,1002.68,89.46575101398228,0.0,0.0,14469841.099452531,538.0700909070708,-76.48623620500258,0
1722505424637,0.0,0.0,-1.2935999999999999,0.34299999999999997,9.702,-2.2268,-7.885,-0.8854,-5.0,83.0,-153.0,43.1,1002.68,88.79398572673426,0.0,0.0,14469841.099452531,185.0826131481348,-76.48623620500258,0
1722505424687,0.0,0.0,-1.2935999999999999,0.2744,9.5452,1.8658,26.0376,1.6112,-5.0,83.0,-153.0,43.1,1002.71,88.29019024223054,0.0,0.0,14469841.099452531,185.0826131481348,-76.48623620500258,0
1722505424737,0.0,0.0,-1.2054,0.2744,9.5452,1.7594,28.5,0.7334,-8.0,75.0,-157.0,43.1,1002.74,88.54208493315511,0.0,0.0,14469841.099452531,182.4414718458048,-76.48623620500258,0
1722505424787,0.0,0.0,-2.3226,0.3822,9.9176,0.836,13.889,0.4712,-8.0,75.0,-157.0,43.1,1002.69,88.79398572673426,0.0,0.0,14469841.099452531,182.4414718458048,-76.48623620500258,0
1722505424837,0.0,0.0,-2.8615999999999997,0.41159999999999997,9.8392,-0.2318,-1.6758,2.3522,-5.0,72.0,-156.0,43.1,1002.64,88.96192297964478,0.0,0.0,14469841.099452531,184.55750405924934,-76.48623620500258,0
1722505424886,0.0,0.0,-2.7439999999999998,0.41159999999999997,9.7902,-0.8702,-11.6052,0.1558,-5.0,72.0,-156.0,43.1,1002.64,88.12226383848207,0.0,0.0,14469841.099452531,184.55750405924934,-76.48623620500258,0
1722505424936,0.0,0.0,-2.2932,0.3724,9.7706,-0.4826,-6.289,-0.2356,-9.0,74.0,-156.0,43.1,1002.69,88.54208493315511,0.0,0.0,14469841.099452531,181.59565109873046,-76.48623620500258,0
1722505424985,0.0,0.0,-2.2932,0.3724,9.7706,-0.0798,2.7588,0.3534,-9.0,74.0,-156.0,43.1,1002.68,88.79398572673426,0.0,0.0,14469841.099452531,181.59565109873046,-76.48623620500258,0
1722505425035,0.0,0.0,-2.1952,0.3724,9.751,0.2394,3.4542,0.3762,-9.0,71.0,-159.0,43.1,1002.75,89.04589262329281,0.0,0.0,14469841.099452531,181.30568430595468,-76.48623620500258,0
1722505425084,0.0,0.0,-2.4598,0.392,9.8098,-0.1634,-1.5162,0.7676,-9.0,71.0,-159.0,43.1,1002.74,88.79398572673426,0.0,0.0,14469841.099452531,181.30568430595468,-76.48623620500258,0
1722505425134,0.0,0.0,-2.4402,0.392,9.8098,-0.0912,-1.7176,0.7296,-10.0,73.0,-155.0,43.1,1002.63,88.37415446115236,0.0,0.0,14469841.099452531,180.7298121158183,-76.48623620500258,0
1722505425183,0.0,0.0,-2.3127999999999997,0.3822,9.7804,-0.3724,1.3566,0.513,-10.0,73.0,-155.0,43.1,1002.58,89.2138339450433,0.0,0.0,14469841.099452531,180.7298121158183,-76.48623620500258,0
1722505425233,0.0,0.0,-2.3127999999999997,0.3822,9.7804,0.0152,0.3496,0.5472,-7.0,71.0,-159.0,43.1,1002.6,88.54208493315511,0.0,0.0,14469841.099452531,182.89931724236476,-76.48623620500258,0
1722505425282,0.0,0.0,-2.4108,0.3822,9.799999999999999,-0.2774,-0.9994,-0.171,-7.0,71.0,-159.0,43.1,1002.63,88.79398572673426,0.0,0.0,14469841.099452531,182.89931724236476,-76.48623620500258,0
1722505425332,0.0,0.0,-2.3912,0.3822,9.7804,-0.4028,0.2508,-0.1862,-3.0,70.0,-158.0,43.1,1002.65,88.12226383848207,0.0,0.0,14469841.099452531,186.07596832547293,-76.48623620500258,0
1722505425382,0.0,0.0,-2.3618,0.3822,9.7902,-0.0684,0.5282,-0.8056,-3.0,70.0,-158.0,43.1,1002.68,88.79398572673426,0.0,0.0,14469841.099452531,186.07596832547293,-76.48623620500258,0
1722505425431,0.0,0.0,-2.401,0.392,9.7902,-0.1368,-0.1748,-1.1628,-7.0,73.0,-158.0,43.1,1002.71,88.29019024223054,0.0,0.0,14469841.099452531,183.05263127117112,-76.48623620500258,0
1722505425480,0.0,0.0,-2.401,0.392,9.7902,-0.2546,-0.0038,0.171,-7.0,73.0,-158.0,43.1,1002.69,88.79398572673426,0.0,0.0,14469841.099452531,183.05263127117112,-76.48623620500258,0
1722505425529,0.0,0.0,-2.3716,0.392,9.7902,0.0646,0.1292,0.4978,-8.0,70.0,-159.0,43.1,1002.68,88.79398572673426,0.0,0.0,14469841.099452531,182.01019824834302,-76.48623620500258,0
1722505425579,0.0,0.0,-2.3813999999999997,0.3822,9.799999999999999,-0.2166,-0.2546,-0.1558,-8.0,70.0,-159.0,43.1,1002.63,88.54208493315511,0.0,0.0,14469841.099452531,182.01019824834302,-76.48623620500258,0
1722505425628,0.0,0.0,-2.3912,0.3822,9.7902,-0.3382,0.0,0.3724,-4.0,69.0,-159.0,43.1,1002.66,88.54208493315511,0.0,0.0,14469841.099452531,185.21221883166515,-76.48623620500258,0
1722505425677,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.1026,0.2584,-0.0418,-4.0,69.0,-159.0,43.1,1002.68,88.96192297964478,0.0,0.0,14469841.099452531,185.21221883166515,-76.48623620500258,0
1722505425727,0.0,0.0,-2.3813999999999997,0.392,9.799999999999999,-0.1444,-0.0798,0.8778,-10.0,72.0,-160.0,43.1,1002.69,88.12226383848207,0.0,0.0,14469841.099452531,180.62283729704154,-76.48623620500258,0
1722505425776,0.0,0.0,-2.3813999999999997,0.392,9.799999999999999,-0.456,-0.0722,0.133,-10.0,72.0,-160.0,43.1,1002.66,88.03830165362588,0.0,0.0,14469841.099452531,180.62283729704154,-76.48623620500258,0
1722505425825,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.2356,0.0646,0.3952,-9.0,71.0,-157.0,43.1,1002.71,88.54208493315511,0.0,0.0,14469841.099452531,181.30568430595468,-76.48623620500258,0
1722505425877,0.0,0.0,-2.3813999999999997,0.392,9.799999999999999,-0.3496,-0.057,0.665,-9.0,71.0,-157.0,43.1,1002.6,88.12226383848207,0.0,0.0,14469841.099452531,181.30568430595468,-76.48623620500258,0
1722505425928,0.0,0.0,-2.3912,0.392,9.8098,-0.114,0.114,0.1824,-8.0,70.0,-154.0,43.1,1002.71,88.29019024223054,0.0,0.0,14469841.099452531,182.01019824834302,-76.48623620500258,0
1722505425978,0.0,0.0,-2.3813999999999997,0.3822,9.7902,0.0076,0.2698,-0.1368,-8.0,70.0,-154.0,43.1,1002.71,89.04589262329281,0.0,0.0,14469841.099452531,182.01019824834302,-76.48623620500258,0
1722505426028,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.3002,0.2432,-0.2052,-11.0,72.0,-156.0,43.1,1002.71,89.04589262329281,0.0,0.0,14469841.099452531,539.8436454187633,-76.48623620500258,0
1722505426078,0.0,0.0,-2.3912,0.392,9.7804,-0.1254,0.247,-0.095,-11.0,72.0,-156.0,43.1,1002.71,88.12226383848207,0.0,0.0,14469841.099452531,539.8436454187633,-76.48623620500258,0
1722505426127,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.2204,0.0798,0.0836,-9.0,69.0,-153.0,43.1,1002.71,88.12226383848207,0.0,0.0,14469841.099452531,181.0985920288275,-76.48623620500258,0
1722505426177,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.095,0.2242,-0.2736,-9.0,69.0,-153.0,43.1,1002.71,88.12226383848207,0.0,0.0,14469841.099452531,181.0985920288275,-76.48623620500258,0
1722505426227,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.0608,0.0494,0.4484,-8.0,71.0,-154.0,43.1,1002.66,88.12226383848207,0.0,0.0,14469841.099452531,182.10125225117014,-76.48623620500258,0
1722505426278,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.2318,0.3572,-0.5282,-8.0,71.0,-154.0,43.1,1002.71,87.61850089911198,0.0,0.0,14469841.099452531,182.10125225117014,-76.48623620500258,0
1722505426327,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.3192,0.2204,0.2204,-11.0,69.0,-153.0,43.1,1002.65,88.29019024223054,0.0,0.0,14469841.099452531,539.4721118713824,-76.48623620500258,0
1722505426377,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.3078,0.209,0.0646,-11.0,69.0,-153.0,43.1,1002.74,87.11476236550749,0.0,0.0,14469841.099452531,539.4721118713824,-76.48623620500258,0
1722505426426,0.0,0.0,-2.3813999999999997,0.392,9.7902,-0.3078,0.0494,0.0988,-9.0,69.0,-155.0,43.1,1002.63,88.29019024223054,0.0,0.0,14469841.099452531,181.0985920288275,-76.48623620500258,0
1722505426476,0.0,0.0,-2.3813999999999997,0.392,9.7902,-0.2546,0.1406,-0.0266,-9.0,69.0,-155.0,43.1,1002.72,87.61850089911198,0.0,0.0,14469841.099452531,181.0985920288275,-76.48623620500258,0
1722505426526,0.0,0.0,-2.3813999999999997,0.392,9.7902,-0.4408,-0.2584,0.3572,-11.0,70.0,-153.0,43.2,1002.63,87.61850089911198,0.0,0.0,14469841.099452531,539.599409899581,-76.48623620500258,0
1722505426576,0.0,0.0,-2.3813999999999997,0.392,9.7902,-0.0114,0.1976,-0.0342,-11.0,70.0,-153.0,43.2,1002.83,87.87037931791022,0.0,0.0,14469841.099452531,539.599409899581,-76.48623620500258,0
1722505426626,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.0988,0.076,0.3344,-13.0,69.0,-155.0,43.2,1002.71,87.87037931791022,0.0,0.0,14469841.099452531,537.8602171955033,-76.48623620500258,0
1722505426676,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.1748,0.0418,-0.1178,-13.0,69.0,-155.0,43.2,1002.63,88.03830165362588,0.0,0.0,14469841.099452531,537.8602171955033,-76.48623620500258,0
1722505426726,0.0,0.0,-2.3912,0.3822,9.7902,-0.0798,0.2204,-0.7334,-12.0,71.0,-155.0,43.2,1002.58,88.12226383848207,0.0,0.0,14469841.099452531,538.9368657372697,-76.48623620500258,0
1722505426775,0.0,0.0,-2.3912,0.3822,9.7902,-0.0342,0.2584,-0.3534,-12.0,71.0,-155.0,43.2,1002.75,89.04589262329281,0.0,0.0,14469841.099452531,538.9368657372697,-76.48623620500258,0
1722505426825,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.3534,0.0152,0.4446,-11.0,70.0,-155.0,43.2,1002.68,88.54208493315511,0.0,0.0,14469841.099452531,539.599409899581,-76.48623620500258,0
1722505426875,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.0798,0.2888,-0.2508,-11.0,70.0,-155.0,43.2,1002.69,88.03830165362588,0.0,0.0,14469841.099452531,539.599409899581,-76.48623620500258,0
1722505426925,0.0,0.0,-2.3813999999999997,0.392,9.7902,-0.133,0.2242,0.0266,-9.0,67.0,-157.0,43.2,1002.61,88.12226383848207,0.0,0.0,14469841.099452531,180.8793490446406,-76.48623620500258,0
1722505426976,0.0,0.0,-2.3813999999999997,0.392,9.7902,-0.285,-0.1368,0.5016,-9.0,67.0,-157.0,43.2,1002.66,88.37415446115236,0.0,0.0,14469841.099452531,180.8793490446406,-76.48623620500258,0
1722505427027,0.0,0.0,-2.3813999999999997,0.392,9.7902,-0.171,0.1482,-0.3838,-10.0,72.0,-155.0,43.2,1002.69,88.37415446115236,0.0,0.0,14469841.099452531,180.62283729704154,-76.48623620500258,0
1722505427076,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.0494,0.684,0.2128,-10.0,72.0,-155.0,43.2,1002.66,88.29019024223054,0.0,0.0,14469841.099452531,180.62283729704154,-76.48623620500258,0
1722505427126,0.0,0.0,-2.3813999999999997,0.3822,9.7902,-0.3002,0.3306,-0.1482,-9.0,66.0,-155.0,43.2,1002.72,88.37415446115236,0.0,0.0,14469841.099452531,180.76483398157467,-76.48623620500258,0
1722505427176,0.0,0.0,-2.3912,0.3822,9.7902,-0.1064,0.2052,-0.1672,-9.0,66.0,-155.0,43.2,1002.65,88.62605118626067,0.0,0.0,14469841.099452531,180.76483398157467,-76.48623620500258,0
1722505427225,0.0,0.0,-2.3912,0.392,9.799999999999999,-0.266,0.3154,-0.4408,-13.0,70.0,-159.0,43.2,1002.61,88.37415446115236,0.0,0.0,14469841.099452531,538.0092156861256,-76.48623620500258,0
1722505427274,0.0,0.0,-2.3912,0.3822,9.7804,-0.0722,0.19,0.38,-13.0,70.0,-159.0,43.2,1002.63,88.03830165362588,0.0,0.0,14469841.099452531,538.0092156861256,-76.48623620500258,0
1722505427323,0.0,0.0,-2.3813999999999997,0.392,9.7902,-0.266,0.1672,-0.8094,-11.0,69.0,-157.0,43.2,1002.66,88.12226383848207,0.0,0.0,14469841.099452531,539.4721118713824,-76.48623620500258,0
1722505427372,0.0,0.0,-2.3813999999999997,0.392,9.7902,-0.4712,-0.133,-0.1824,-11.0,69.0,-157.0,43.2,1002.61,88.79398572673426,0.0,0.0,14469841.099452531,539.4721118713824,-76.48623620500258,0
