MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1722917311803,0.0,0.0,-0.12739999999999999,-0.245,9.9078,-0.2242,-0.1216,0.2052,1315.0,-90.0,-1967.0,30.0,989.97,195.56017044294015,0.0,0.0,14469841.099452531,282.4452784778648,-76.48623620500258,0
1722917311855,0.0,0.0,-0.10779999999999999,-0.2646,9.898,-0.0912,-0.0152,0.0722,1315.0,-90.0,-1967.0,30.0,989.98,195.8146805656925,0.0,0.0,14469841.099452531,282.4452784778648,-76.48623620500258,0
1722917311904,0.0,0.0,-0.1176,-0.2842,9.898,0.0228,-0.0456,0.0836,1314.0,-92.0,-1970.0,30.0,989.95,195.64500645663344,0.0,0.0,14469841.099452531,282.53504076930454,-76.48623620500258,0
1722917311954,0.0,0.0,-0.1176,-0.2646,9.9078,-0.076,0.0836,0.171,1314.0,-92.0,-1970.0,30.0,990.01,195.899518661073,0.0,0.0,14469841.099452531,282.53504076930454,-76.48623620500258,0
1722917312002,0.0,0.0,-0.1176,-0.2646,9.9078,-0.1216,0.038,0.095,1316.0,-91.0,-1968.0,30.0,989.92,195.39050049714723,0.0,0.0,14469841.099452531,282.48564548038416,-76.48623620500258,0
1722917312051,0.0,0.0,-0.1176,-0.2744,9.8882,-0.076,0.0836,0.1292,1316.0,-91.0,-1968.0,30.0,989.94,195.30566656502793,0.0,0.0,14469841.099452531,282.48564548038416,-76.48623620500258,0
1722917312099,0.0,0.0,-0.1176,-0.2744,9.898,-0.095,0.19,0.1672,1312.0,-90.0,-1971.0,30.0,989.97,195.8146805656925,0.0,0.0,14469841.099452531,282.45420315701386,-76.48623620500258,0
1722917312147,0.0,0.0,-0.098,-0.245,9.9078,-0.0722,-0.057,0.19,1312.0,-90.0,-1971.0,30.0,990.03,195.8146805656925,0.0,0.0,14469841.099452531,282.45420315701386,-76.48623620500258,0
1722917312196,0.0,0.0,-0.098,-0.245,9.9078,-0.0722,-0.1254,0.1824,1314.0,-97.0,-1969.0,30.0,989.97,195.13600078227475,0.0,0.0,14469841.099452531,282.75193914743636,-76.48623620500258,0
1722917312244,0.0,0.0,-0.1568,-0.294,9.8882,-0.1254,-0.0342,0.0836,1314.0,-97.0,-1969.0,30.0,989.97,195.30566656502793,0.0,0.0,14469841.099452531,282.75193914743636,-76.48623620500258,0
1722917312292,0.0,0.0,-0.10779999999999999,-0.245,9.9078,-0.0874,-0.0684,0.1444,1317.0,-90.0,-1969.0,30.0,989.91,195.30566656502793,0.0,0.0,14469841.099452531,282.4393511749888,-76.48623620500258,0
1722917312340,0.0,0.0,-0.12739999999999999,-0.2744,9.8882,-0.1368,-0.0456,0.0836,1317.0,-90.0,-1969.0,30.0,990.0,195.899518661073,0.0,0.0,14469841.099452531,282.4393511749888,-76.48623620500258,0
1722917312388,0.0,0.0,-0.1176,-0.25479999999999997,9.898,-0.133,0.0456,0.0038,1316.0,-91.0,-1968.0,30.0,989.95,195.56017044294015,0.0,0.0,14469841.099452531,282.48564548038416,-76.48623620500258,0
1722917312437,0.0,0.0,-0.1176,-0.25479999999999997,9.898,-0.0532,-0.0418,0.0038,1316.0,-91.0,-1968.0,30.0,990.06,195.39050049714723,0.0,0.0,14469841.099452531,282.48564548038416,-76.48623620500258,0
1722917312485,0.0,0.0,-0.1176,-0.2744,9.898,-0.0532,-0.0342,-0.0456,1317.0,-93.0,-1968.0,30.0,990.01,195.899518661073,0.0,0.0,14469841.099452531,282.56923846768785,-76.48623620500258,0
1722917312534,0.0,0.0,-0.12739999999999999,-0.2646,9.8882,0.0304,-0.0304,0.0456,1317.0,-93.0,-1968.0,30.0,989.91,196.06919693362457,0.0,0.0,14469841.099452531,282.56923846768785,-76.48623620500258,0
1722917312584,0.0,0.0,-0.10779999999999999,-0.2646,9.898,-0.209,-0.0418,0.133,1317.0,-91.0,-1967.0,30.1,989.92,196.4085618061951,0.0,0.0,14469841.099452531,282.48265147714034,-76.48623620500258,0
1722917312633,0.0,0.0,-0.1176,-0.2646,9.8882,-0.0912,-0.0646,0.1102,1317.0,-91.0,-1967.0,30.0,989.92,196.06919693362457,0.0,0.0,14469841.099452531,282.48265147714034,-76.48623620500258,0
1722917312683,0.0,0.0,-0.1176,-0.2646,9.8882,-0.0798,-0.0532,0.171,1315.0,-92.0,-1970.0,30.0,989.94,195.39050049714723,0.0,0.0,14469841.099452531,282.53200501104607,-76.48623620500258,0
1722917312732,0.0,0.0,-0.1176,-0.2646,9.9078,-0.1786,0.0988,0.0228,1315.0,-92.0,-1970.0,30.0,989.97,195.8146805656925,0.0,0.0,14469841.099452531,282.53200501104607,-76.48623620500258,0
1722917312782,0.0,0.0,-0.1176,-0.2646,9.898,-0.1026,-0.2394,0.1482,1314.0,-91.0,-1968.0,30.0,990.01,195.39050049714723,0.0,0.0,14469841.099452531,282.4916470929454,-76.48623620500258,0
1722917312831,0.0,0.0,-0.1176,-0.2646,9.898,-0.0494,0.0532,0.2242,1314.0,-91.0,-1968.0,30.0,989.97,196.57824840641584,0.0,0.0,14469841.099452531,282.4916470929454,-76.48623620500258,0
1722917312881,0.0,0.0,-0.1176,-0.2744,9.898,-0.057,0.0038,0.0684,1315.0,-91.0,-1968.0,30.1,989.92,195.56017044294015,0.0,0.0,14469841.099452531,282.4886440155588,-76.48623620500258,0
1722917312931,0.0,0.0,-0.1176,-0.2744,9.898,-0.1748,0.076,0.0798,1315.0,-91.0,-1968.0,30.1,990.0,195.56017044294015,0.0,0.0,14469841.099452531,282.4886440155588,-76.48623620500258,0
1722917312980,0.0,0.0,-0.12739999999999999,-0.2744,9.898,-0.1748,0.1216,0.057,1315.0,-91.0,-1969.0,30.1,990.0,196.32371954708583,0.0,0.0,14469841.099452531,282.4886440155588,-76.48623620500258,0
1722917313030,0.0,0.0,-0.1176,-0.2646,9.898,-0.114,0.0646,0.1216,1315.0,-91.0,-1969.0,30.1,989.98,195.899518661073,0.0,0.0,14469841.099452531,282.4886440155588,-76.48623620500258,0
1722917313079,0.0,0.0,-0.1176,-0.2744,9.8882,-0.1824,-0.0418,0.0988,1318.0,-93.0,-1969.0,30.0,989.97,195.64500645663344,0.0,0.0,14469841.099452531,282.5661839277372,-76.48623620500258,0
1722917313129,0.0,0.0,-0.1176,-0.2646,9.898,0.0456,-0.057,0.152,1318.0,-93.0,-1969.0,30.1,989.91,195.899518661073,0.0,0.0,14469841.099452531,282.5661839277372,-76.48623620500258,0
1722917313178,0.0,0.0,-0.1176,-0.2646,9.898,-0.0874,0.0152,0.057,1315.0,-92.0,-1970.0,30.1,990.01,196.06919693362457,0.0,0.0,14469841.099452531,282.53200501104607,-76.48623620500258,0
1722917313228,0.0,0.0,-0.1176,-0.2646,9.898,-0.1444,-0.0646,0.114,1315.0,-92.0,-1970.0,30.1,989.94,195.13600078227475,0.0,0.0,14469841.099452531,282.53200501104607,-76.48623620500258,0
1722917313277,0.0,0.0,-0.12739999999999999,-0.2646,9.898,-0.0684,-0.0912,0.076,1316.0,-91.0,-1968.0,30.1,989.97,195.8146805656925,0.0,0.0,14469841.099452531,282.48564548038416,-76.48623620500258,0
1722917313327,0.0,0.0,-0.1176,-0.2646,9.898,-0.152,0.0152,0.1292,1316.0,-91.0,-1968.0,30.1,989.97,195.8146805656925,0.0,0.0,14469841.099452531,282.48564548038416,-76.48623620500258,0
1722917313376,0.0,0.0,-0.1372,-0.25479999999999997,9.9078,-0.2394,-0.0722,-0.0038,1317.0,-90.0,-1969.0,30.1,990.13,195.13600078227475,0.0,0.0,14469841.099452531,282.4393511749888,-76.48623620500258,0
1722917313426,0.0,0.0,-0.10779999999999999,-0.2646,9.898,-0.1596,0.0532,0.1178,1317.0,-90.0,-1969.0,30.1,990.0,195.899518661073,0.0,0.0,14469841.099452531,282.4393511749888,-76.48623620500258,0
1722917313475,0.0,0.0,-0.10779999999999999,-0.2646,9.898,-0.171,-0.0114,0.1368,1314.0,-92.0,-1968.0,30.1,989.97,196.15403711081532,0.0,0.0,14469841.099452531,282.53504076930454,-76.48623620500258,0
1722917313525,0.0,0.0,-0.1372,-0.2646,9.898,-0.0532,0.1368,0.0494,1314.0,-92.0,-1968.0,30.1,989.98,195.8146805656925,0.0,0.0,14469841.099452531,282.53504076930454,-76.48623620500258,0
1722917313574,0.0,0.0,-0.12739999999999999,-0.2744,9.898,-0.0494,0.1482,-0.019,1317.0,-91.0,-1968.0,30.1,990.04,194.79667754236556,0.0,0.0,14469841.099452531,282.48265147714034,-76.48623620500258,0
1722917313624,0.0,0.0,-0.12739999999999999,-0.2646,9.9078,-0.133,-0.0532,0.1178,1317.0,-91.0,-1968.0,30.1,989.95,195.39050049714723,0.0,0.0,14469841.099452531,282.48265147714034,-76.48623620500258,0
1722917313673,0.0,0.0,-0.10779999999999999,-0.245,9.898,-0.095,0.0874,-0.0494,1316.0,-92.0,-1969.0,30.1,989.98,195.8146805656925,0.0,0.0,14469841.099452531,282.5289738439468,-76.48623620500258,0
1722917313723,0.0,0.0,-0.10779999999999999,-0.245,9.898,-0.1862,0.0038,0.1482,1316.0,-92.0,-1969.0,30.1,989.95,195.8146805656925,0.0,0.0,14469841.099452531,282.5289738439468,-76.48623620500258,0
1722917313773,0.0,0.0,-0.1176,-0.2842,9.898,-0.133,-0.0456,0.2356,1315.0,-92.0,-1970.0,30.1,990.06,195.05116893161627,0.0,0.0,14469841.099452531,282.53200501104607,-76.48623620500258,0
1722917313822,0.0,0.0,-0.1176,-0.21559999999999999,9.9078,-0.1102,0.0798,0.0912,1315.0,-92.0,-1970.0,30.1,989.95,195.56017044294015,0.0,0.0,14469841.099452531,282.53200501104607,-76.48623620500258,0
1722917313872,0.0,0.0,-0.147,-0.3136,9.9078,-0.1292,-0.019,0.1216,1314.0,-91.0,-1967.0,30.1,989.92,195.56017044294015,0.0,0.0,14469841.099452531,282.4916470929454,-76.48623620500258,0
1722917313921,0.0,0.0,-0.1176,-0.25479999999999997,9.898,-0.0988,-0.0266,0.1634,1314.0,-91.0,-1967.0,30.1,990.01,195.8146805656925,0.0,0.0,14469841.099452531,282.4916470929454,-76.48623620500258,0
1722917313971,0.0,0.0,-0.1176,-0.25479999999999997,9.9078,-0.19,-0.1862,0.1748,1314.0,-92.0,-1966.0,30.1,989.95,195.39050049714723,0.0,0.0,14469841.099452531,282.53504076930454,-76.48623620500258,0
1722917314020,0.0,0.0,-0.1176,-0.2646,9.9078,-0.1444,-0.19,0.0266,1314.0,-92.0,-1966.0,30.1,990.01,195.56017044294015,0.0,0.0,14469841.099452531,282.53504076930454,-76.48623620500258,0
1722917314070,0.0,0.0,-0.12739999999999999,-0.2646,9.9078,-0.0836,-0.057,0.0532,1314.0,-90.0,-1971.0,30.1,989.95,195.30566656502793,0.0,0.0,14469841.099452531,282.4482488640674,-76.48623620500258,0
1722917314119,0.0,0.0,-0.10779999999999999,-0.2646,9.898,-0.1178,0.0304,0.076,1314.0,-90.0,-1971.0,30.1,990.0,195.56017044294015,0.0,0.0,14469841.099452531,282.4482488640674,-76.48623620500258,0
1722917314169,0.0,0.0,-0.12739999999999999,-0.2744,9.9078,0.0076,-0.0038,0.0076,1315.0,-90.0,-1969.0,30.1,989.98,195.39050049714723,0.0,0.0,14469841.099452531,282.4452784778648,-76.48623620500258,0
1722917314218,0.0,0.0,-0.10779999999999999,-0.2646,9.8882,-0.114,0.1938,-0.0038,1315.0,-90.0,-1969.0,30.1,990.04,195.64500645663344,0.0,0.0,14469841.099452531,282.4452784778648,-76.48623620500258,0
1722917314268,0.0,0.0,-0.10779999999999999,-0.2646,9.8882,-0.0418,0.0684,0.1254,1316.0,-92.0,-1970.0,30.1,989.94,195.39050049714723,0.0,0.0,14469841.099452531,282.5289738439468,-76.48623620500258,0
1722917314318,0.0,0.0,-0.1372,-0.2842,9.9176,-0.0684,-0.0266,0.1178,1316.0,-92.0,-1970.0,30.1,990.03,195.64500645663344,0.0,0.0,14469841.099452531,282.5289738439468,-76.48623620500258,0
1722917314367,0.0,0.0,-0.1176,-0.25479999999999997,9.898,-0.1786,0.0912,0.1406,1315.0,-93.0,-1970.0,30.1,989.98,195.8146805656925,0.0,0.0,14469841.099452531,282.57536141537935,-76.48623620500258,0
1722917314417,0.0,0.0,-0.12739999999999999,-0.2646,9.898,-0.114,-0.0684,-0.0494,1315.0,-93.0,-1970.0,30.1,990.0,195.8146805656925,0.0,0.0,14469841.099452531,282.57536141537935,-76.48623620500258,0
1722917314466,0.0,0.0,-0.10779999999999999,-0.2646,9.898,-0.0836,0.1938,0.0608,1317.0,-90.0,-1968.0,30.1,990.01,195.8146805656925,0.0,0.0,14469841.099452531,282.4393511749888,-76.48623620500258,0
1722917314516,0.0,0.0,-0.10779999999999999,-0.2646,9.898,-0.1406,0.1064,-0.0266,1317.0,-90.0,-1968.0,30.1,989.94,195.56017044294015,0.0,0.0,14469841.099452531,282.4393511749888,-76.48623620500258,0
1722917314565,0.0,0.0,-0.12739999999999999,-0.2646,9.898,-0.1976,0.0456,-0.0114,1314.0,-88.0,-1969.0,30.1,990.0,195.39050049714723,0.0,0.0,14469841.099452531,282.3614389451376,-76.48623620500258,0
1722917314615,0.0,0.0,-0.1176,-0.2646,9.898,-0.0608,0.0304,0.0342,1314.0,-88.0,-1969.0,30.1,989.97,195.8146805656925,0.0,0.0,14469841.099452531,282.3614389451376,-76.48623620500258,0
1722917314664,0.0,0.0,-0.12739999999999999,-0.2646,9.898,-0.1254,-0.0114,0.0228,1315.0,-91.0,-1968.0,30.1,989.94,196.4085618061951,0.0,0.0,14469841.099452531,282.4886440155588,-76.48623620500258,0
1722917314714,0.0,0.0,-0.1176,-0.25479999999999997,9.8882,-0.1102,-0.0266,0.1102,1315.0,-91.0,-1968.0,30.1,989.97,196.06919693362457,0.0,0.0,14469841.099452531,282.4886440155588,-76.48623620500258,0
1722917314763,0.0,0.0,-0.1176,-0.25479999999999997,9.8882,-0.1786,0.0418,0.0874,1317.0,-92.0,-1969.0,30.1,989.95,196.4085618061951,0.0,0.0,14469841.099452531,282.52594725761634,-76.48623620500258,0
1722917314813,0.0,0.0,-0.1176,-0.2646,9.898,-0.0038,0.095,0.0456,1317.0,-92.0,-1969.0,30.1,989.91,196.32371954708583,0.0,0.0,14469841.099452531,282.52594725761634,-76.48623620500258,0
1722917314862,0.0,0.0,-0.1176,-0.2646,9.898,-0.0912,0.2166,0.1748,1314.0,-90.0,-1969.0,30.1,989.98,195.13600078227475,0.0,0.0,14469841.099452531,282.4482488640674,-76.48623620500258,0
1722917314912,0.0,0.0,-0.12739999999999999,-0.2744,9.898,-0.1444,-0.0342,0.1444,1314.0,-90.0,-1969.0,30.1,989.91,195.899518661073,0.0,0.0,14469841.099452531,282.4482488640674,-76.48623620500258,0
1722917314961,0.0,0.0,-0.1176,-0.2744,9.898,-0.1292,0.0722,0.0038,1318.0,-90.0,-1967.0,30.1,990.01,195.13600078227475,0.0,0.0,14469841.099452531,282.4363942380028,-76.48623620500258,0
1722917315011,0.0,0.0,-0.1176,-0.25479999999999997,9.898,-0.0912,-0.0228,0.0494,1318.0,-90.0,-1967.0,30.1,989.98,196.06919693362457,0.0,0.0,14469841.099452531,282.4363942380028,-76.48623620500258,0
1722917315060,0.0,0.0,-0.1176,-0.25479999999999997,9.898,-0.2242,0.133,-0.0038,1315.0,-89.0,-1967.0,30.1,990.0,195.56017044294015,0.0,0.0,14469841.099452531,282.4019084469423,-76.48623620500258,0
1722917315110,0.0,0.0,-0.12739999999999999,-0.2646,9.898,-0.2014,0.1406,0.0912,1315.0,-89.0,-1967.0,30.1,990.0,195.8146805656925,0.0,0.0,14469841.099452531,282.4019084469423,-76.48623620500258,0
1722917315159,0.0,0.0,-0.12739999999999999,-0.2744,9.9078,-0.1938,-0.114,0.1596,1316.0,-90.0,-1967.0,30.1,989.91,196.06919693362457,0.0,0.0,14469841.099452531,282.44231258489583,-76.48623620500258,0
1722917315209,0.0,0.0,-0.1176,-0.25479999999999997,9.898,-0.0494,-0.0342,0.0266,1316.0,-90.0,-1967.0,30.1,989.98,195.13600078227475,0.0,0.0,14469841.099452531,282.44231258489583,-76.48623620500258,0
1722917315258,0.0,0.0,-0.10779999999999999,-0.2744,9.9078,-0.0456,-0.1026,0.076,1315.0,-94.0,-1965.0,30.1,989.98,195.56017044294015,0.0,0.0,14469841.099452531,282.6187131796429,-76.48623620500258,0
1722917315308,0.0,0.0,-0.10779999999999999,-0.2744,9.9078,-0.1102,0.0152,0.171,1315.0,-94.0,-1965.0,30.1,990.0,196.06919693362457,0.0,0.0,14469841.099452531,282.6187131796429,-76.48623620500258,0
1722917315357,0.0,0.0,-0.12739999999999999,-0.25479999999999997,9.898,-0.0494,0.0266,0.0874,1314.0,-89.0,-1970.0,30.1,989.92,195.56017044294015,0.0,0.0,14469841.099452531,282.40484613175846,-76.48623620500258,0
1722917315407,0.0,0.0,-0.10779999999999999,-0.2744,9.8882,-0.2166,-0.0456,0.0646,1314.0,-89.0,-1970.0,30.1,989.98,196.06919693362457,0.0,0.0,14469841.099452531,282.40484613175846,-76.48623620500258,0
1722917315457,0.0,0.0,-0.12739999999999999,-0.2646,9.9078,-0.0988,0.0798,0.0456,1318.0,-90.0,-1968.0,30.1,989.88,195.8146805656925,0.0,0.0,14469841.099452531,282.4363942380028,-76.48623620500258,0
1722917315506,0.0,0.0,-0.12739999999999999,-0.2842,9.8882,-0.0988,0.0342,-0.0418,1318.0,-90.0,-1968.0,30.1,989.94,195.56017044294015,0.0,0.0,14469841.099452531,282.4363942380028,-76.48623620500258,0
1722917315556,0.0,0.0,-0.12739999999999999,-0.2842,9.8882,-0.1102,0.304,0.0304,1316.0,-92.0,-1970.0,30.1,990.0,196.06919693362457,0.0,0.0,14469841.099452531,282.5289738439468,-76.48623620500258,0
1722917315605,0.0,0.0,-0.1176,-0.25479999999999997,9.898,-0.228,0.0684,0.1064,1316.0,-92.0,-1970.0,30.1,989.94,195.64500645663344,0.0,0.0,14469841.099452531,282.5289738439468,-76.48623620500258,0
1722917315655,0.0,0.0,-0.12739999999999999,-0.2744,9.898,-0.1786,0.0038,0.0912,1319.0,-92.0,-1966.0,30.1,990.0,195.64500645663344,0.0,0.0,14469841.099452531,282.51990778585616,-76.48623620500258,0
1722917315704,0.0,0.0,-0.1176,-0.2646,9.8882,-0.1102,0.152,0.0874,1319.0,-92.0,-1966.0,30.1,989.89,195.64500645663344,0.0,0.0,14469841.099452531,282.51990778585616,-76.48623620500258,0
1722917315755,0.0,0.0,-0.12739999999999999,-0.2646,9.898,-0.076,-0.1292,0.1102,1315.0,-91.0,-1968.0,30.1,989.95,195.8146805656925,0.0,0.0,14469841.099452531,282.4886440155588,-76.48623620500258,0
1722917315804,0.0,0.0,-0.12739999999999999,-0.2646,9.898,-0.0304,0.0076,0.1862,1315.0,-91.0,-1968.0,30.1,989.97,195.8146805656925,0.0,0.0,14469841.099452531,282.4886440155588,-76.48623620500258,0
1722917315854,0.0,0.0,-0.1176,-0.2646,9.898,-0.1444,0.0912,0.0342,1316.0,-90.0,-1967.0,30.1,989.95,195.8146805656925,0.0,0.0,14469841.099452531,282.44231258489583,-76.48623620500258,0
1722917315903,0.0,0.0,-0.12739999999999999,-0.2646,9.8882,-0.057,0.0494,0.1064,1316.0,-90.0,-1967.0,30.1,989.91,195.8146805656925,0.0,0.0,14469841.099452531,282.44231258489583,-76.48623620500258,0
1722917315953,0.0,0.0,-0.1176,-0.245,9.9078,-0.1292,0.0418,0.0228,1319.0,-90.0,-1966.0,30.1,989.98,195.56017044294015,0.0,0.0,14469841.099452531,282.43344176382715,-76.48623620500258,0
1722917316002,0.0,0.0,-0.1372,-0.2744,9.8882,-0.2014,0.0912,-0.0076,1319.0,-90.0,-1966.0,30.1,989.94,195.56017044294015,0.0,0.0,14469841.099452531,282.43344176382715,-76.48623620500258,0
1722917316052,0.0,0.0,-0.10779999999999999,-0.2646,9.9078,-0.1216,-0.0228,0.0304,1313.0,-94.0,-1967.0,30.1,989.88,195.39050049714723,0.0,0.0,14469841.099452531,282.62492005649733,-76.48623620500258,0
1722917316101,0.0,0.0,-0.10779999999999999,-0.2646,9.9078,-0.0798,0.0076,-0.0076,1313.0,-94.0,-1967.0,30.1,989.91,196.06919693362457,0.0,0.0,14469841.099452531,282.62492005649733,-76.48623620500258,0
1722917316151,0.0,0.0,-0.12739999999999999,-0.2646,9.9078,-0.1444,0.095,-0.0152,1316.0,-91.0,-1970.0,30.1,989.92,196.06919693362457,0.0,0.0,14469841.099452531,282.48564548038416,-76.48623620500258,0
1722917316200,0.0,0.0,-0.1176,-0.2744,9.898,-0.1786,-0.0152,0.0646,1316.0,-91.0,-1970.0,30.1,989.91,196.06919693362457,0.0,0.0,14469841.099452531,282.48564548038416,-76.48623620500258,0
1722917316250,0.0,0.0,-0.1176,-0.2646,9.898,-0.1672,0.095,-0.0304,1315.0,-93.0,-1968.0,30.1,989.97,195.39050049714723,0.0,0.0,14469841.099452531,282.57536141537935,-76.48623620500258,0
1722917316299,0.0,0.0,-0.1176,-0.2646,9.8882,-0.1596,-0.0608,0.076,1315.0,-93.0,-1968.0,30.1,989.85,195.56017044294015,0.0,0.0,14469841.099452531,282.57536141537935,-76.48623620500258,0
1722917316349,0.0,0.0,-0.1176,-0.2646,9.8882,-0.1558,-0.0646,0.133,1317.0,-94.0,-1967.0,30.1,989.95,195.56017044294015,0.0,0.0,14469841.099452531,282.6125250586573,-76.48623620500258,0
1722917316398,0.0,0.0,-0.12739999999999999,-0.2744,9.898,-0.0152,0.1292,0.1292,1317.0,-94.0,-1967.0,30.1,990.0,195.30566656502793,0.0,0.0,14469841.099452531,282.6125250586573,-76.48623620500258,0
1722917316448,0.0,0.0,-0.1176,-0.245,9.9078,-0.0304,-0.152,0.0988,1314.0,-90.0,-1970.0,30.1,989.92,196.57824840641584,0.0,0.0,14469841.099452531,282.4482488640674,-76.48623620500258,0
1722917316497,0.0,0.0,-0.12739999999999999,-0.2744,9.898,-0.0266,0.0266,0.038,1314.0,-90.0,-1970.0,30.1,989.94,195.8146805656925,0.0,0.0,14469841.099452531,282.4482488640674,-76.48623620500258,0
1722917316547,0.0,0.0,-0.12739999999999999,-0.25479999999999997,9.9078,-0.0798,-0.0456,0.0684,1316.0,-88.0,-1967.0,30.1,989.86,196.66309274755682,0.0,0.0,14469841.099452531,282.35563339364796,-76.48623620500258,0
1722917316596,0.0,0.0,-0.12739999999999999,-0.25479999999999997,9.9078,-0.0874,-0.0266,0.1748,1316.0,-88.0,-1967.0,30.1,989.88,195.899518661073,0.0,0.0,14469841.099452531,282.35563339364796,-76.48623620500258,0
1722917316645,0.0,0.0,-0.12739999999999999,-0.2646,9.898,-0.1444,0.2812,0.0228,1314.0,-91.0,-1968.0,30.1,989.76,196.32371954708583,0.0,0.0,14469841.099452531,282.4916470929454,-76.48623620500258,0
1722917316695,0.0,0.0,-0.10779999999999999,-0.2744,9.898,-0.0988,0.1482,-0.0646,1314.0,-91.0,-1968.0,30.1,989.83,196.06919693362457,0.0,0.0,14469841.099452531,282.4916470929454,-76.48623620500258,0
1722917316744,0.0,0.0,-0.1372,-0.25479999999999997,9.9078,-0.0722,-0.0532,0.1482,1318.0,-93.0,-1968.0,30.1,989.95,196.83278351195912,0.0,0.0,14469841.099452531,282.5661839277372,-76.48623620500258,0
1722917316794,0.0,0.0,-0.12739999999999999,-0.2744,9.898,-0.038,0.0076,0.0608,1318.0,-93.0,-1968.0,30.1,989.95,196.4085618061951,0.0,0.0,14469841.099452531,282.5661839277372,-76.48623620500258,0
1722917316844,0.0,0.0,-0.12739999999999999,-0.2744,9.898,-0.0798,-0.0646,0.1064,1315.0,-93.0,-1967.0,30.1,989.8,196.66309274755682,0.0,0.0,14469841.099452531,282.57536141537935,-76.48623620500258,0
1722917316893,0.0,0.0,-0.1176,-0.2646,9.898,-0.0684,0.1786,0.0874,1315.0,-93.0,-1967.0,30.1,989.95,195.899518661073,0.0,0.0,14469841.099452531,282.57536141537935,-76.48623620500258,0
1722917316943,0.0,0.0,-0.1176,-0.25479999999999997,9.9176,-0.076,-0.0342,0.1026,1315.0,-90.0,-1968.0,30.1,989.94,195.56017044294015,0.0,0.0,14469841.099452531,282.4452784778648,-76.48623620500258,0
1722917316992,0.0,0.0,-0.1176,-0.2744,9.8882,-0.0456,0.0608,0.0456,1315.0,-90.0,-1968.0,30.1,989.89,196.57824840641584,0.0,0.0,14469841.099452531,282.4452784778648,-76.48623620500258,0
1722917317042,0.0,0.0,-0.12739999999999999,-0.2646,9.9078,-0.1938,0.0608,0.019,1319.0,-91.0,-1968.0,30.1,989.91,196.06919693362457,0.0,0.0,14469841.099452531,282.4766770254755,-76.48623620500258,0
1722917317091,0.0,0.0,-0.10779999999999999,-0.2744,9.9078,-0.1026,-0.095,0.1026,1319.0,-91.0,-1968.0,30.1,989.8,196.15403711081532,0.0,0.0,14469841.099452531,282.4766770254755,-76.48623620500258,0
1722917317141,0.0,0.0,-0.10779999999999999,-0.2744,9.9078,-0.19,-0.0684,0.1938,1317.0,-89.0,-1969.0,30.1,989.92,196.15403711081532,0.0,0.0,14469841.099452531,282.39604639992143,-76.48623620500258,0
1722917317191,0.0,0.0,-0.12739999999999999,-0.25479999999999997,9.898,-0.133,-0.0722,-0.0798,1317.0,-89.0,-1969.0,30.1,989.86,196.32371954708583,0.0,0.0,14469841.099452531,282.39604639992143,-76.48623620500258,0
1722917317240,0.0,0.0,-0.1176,-0.2744,9.898,-0.1938,-0.0038,-0.0304,1315.0,-92.0,-1969.0,30.1,989.91,196.06919693362457,0.0,0.0,14469841.099452531,282.53200501104607,-76.48623620500258,0
1722917317290,0.0,0.0,-0.12739999999999999,-0.25479999999999997,9.898,-0.1102,0.1178,-0.0532,1315.0,-92.0,-1969.0,30.1,989.86,196.83278351195912,0.0,0.0,14469841.099452531,282.53200501104607,-76.48623620500258,0
1722917317339,0.0,0.0,-0.12739999999999999,-0.2646,9.898,-0.0114,0.0722,0.057,1314.0,-90.0,-1969.0,30.1,989.98,196.32371954708583,0.0,0.0,14469841.099452531,282.4482488640674,-76.48623620500258,0
1722917317389,0.0,0.0,-0.12739999999999999,-0.2646,9.898,-0.0798,-0.114,0.038,1314.0,-90.0,-1969.0,30.1,989.89,196.06919693362457,0.0,0.0,14469841.099452531,282.4482488640674,-76.48623620500258,0
1722917317438,0.0,0.0,-0.12739999999999999,-0.2646,9.8882,-0.1254,-0.0418,0.1254,1314.0,-92.0,-1967.0,30.1,989.89,195.30566656502793,0.0,0.0,14469841.099452531,282.53504076930454,-76.48623620500258,0
1722917317488,0.0,0.0,-0.1176,-0.2646,9.8882,-0.0912,0.0456,0.057,1314.0,-92.0,-1967.0,30.1,989.91,196.4085618061951,0.0,0.0,14469841.099452531,282.53504076930454,-76.48623620500258,0
1722917317537,0.0,0.0,-0.1176,-0.25479999999999997,9.898,-0.1368,0.0076,0.057,1315.0,-90.0,-1968.0,30.1,989.95,196.15403711081532,0.0,0.0,14469841.099452531,282.4452784778648,-76.48623620500258,0
1722917317587,0.0,0.0,-0.12739999999999999,-0.2646,9.898,-0.0874,-0.038,-0.0076,1315.0,-90.0,-1968.0,30.1,989.97,196.4085618061951,0.0,0.0,14469841.099452531,282.4452784778648,-76.48623620500258,0
1722917317637,0.0,0.0,-0.12739999999999999,-0.2646,9.898,-0.0608,0.0722,0.019,1317.0,-91.0,-1968.0,30.1,989.89,196.4085618061951,0.0,0.0,14469841.099452531,282.48265147714034,-76.48623620500258,0
