MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1722505553903,0.0,0.0,1.3328,10.4272,-1.5974,-1.7518,3.7088,2.5992,-163.0,128.0,-4.0,43.2,1002.51,89.71767418678164,0.0,0.0,14469841.099452531,496.671699276228,-76.48623620500258,0
1722505553953,0.0,0.0,1.323,10.4076,-1.519,-4.5562,3.1768,7.7216,-163.0,128.0,-4.0,43.2,1002.47,90.64144471434784,0.0,0.0,14469841.099452531,496.671699276228,-76.48623620500258,0
1722505554003,0.0,0.0,1.323,10.4076,-1.519,-6.2852,6.9996,8.3524,-163.0,129.0,-4.0,43.2,1002.44,89.96960346377604,0.0,0.0,14469841.099452531,496.88848086198846,-76.48623620500258,0
1722505554053,0.0,0.0,1.3034,10.3194,-1.5288,-2.0178,3.7468,1.349,-163.0,129.0,-4.0,43.2,1002.54,89.71767418678164,0.0,0.0,14469841.099452531,496.88848086198846,-76.48623620500258,0
1722505554104,0.0,0.0,1.3132,10.1626,-1.4405999999999999,4.0052,-0.1178,-5.301,-160.0,130.0,-4.0,43.2,1002.44,90.13755970649136,0.0,0.0,14469841.099452531,497.6238588862295,-76.48623620500258,0
1722505554154,0.0,0.0,1.421,10.094,-1.5777999999999999,5.3618,2.9868,-7.7748,-160.0,130.0,-4.0,43.2,1002.52,89.96960346377604,0.0,0.0,14469841.099452531,497.6238588862295,-76.48623620500258,0
1722505554204,0.0,0.0,1.5288,10.1234,-1.3818,1.9418,2.7778,-2.5954,-164.0,125.0,-4.0,43.2,1002.46,90.13755970649136,0.0,0.0,14469841.099452531,495.8444728516184,-76.48623620500258,0
1722505554254,0.0,0.0,1.6268,10.142999999999999,-1.3916,-3.135,-0.8094,4.0888,-164.0,125.0,-4.0,43.1,1002.38,92.825228654541,0.0,0.0,14469841.099452531,495.8444728516184,-76.48623620500258,0
1722505554303,0.0,0.0,1.6268,10.142999999999999,-1.3916,4.0241999999999996,1.539,6.9046,-163.0,130.0,0.0,43.2,1002.18,90.89339637622231,0.0,0.0,14469841.099452531,497.1039719445043,-76.48623620500258,0
1722505554353,0.0,0.0,1.6463999999999999,9.8392,-1.8816,5.2782,0.114,3.6746,-163.0,130.0,0.0,43.2,1002.51,91.56529732572832,0.0,0.0,14469841.099452531,497.1039719445043,-76.48623620500258,0
1722505554403,0.0,0.0,1.7933999999999999,9.7216,-1.8521999999999998,7.9268,2.7968,-0.1482,-163.0,128.0,-3.0,43.2,1002.47,89.54972472669174,0.0,0.0,14469841.099452531,496.671699276228,-76.48623620500258,0
1722505554453,0.0,0.0,1.813,9.8882,-2.0188,1.0944,5.2782,-2.7474,-163.0,128.0,-3.0,43.2,1002.44,89.46575101398228,0.0,0.0,14469841.099452531,496.671699276228,-76.48623620500258,0
1722505554504,0.0,0.0,1.8424,10.192,-1.5582,-14.8086,-2.4472,-2.7018,-162.0,129.0,-3.0,43.2,1002.49,89.80164993418668,0.0,0.0,14469841.099452531,497.0601800148268,-76.48623620500258,0
1722505554554,0.0,0.0,1.8424,10.192,-1.5582,-19.0076,1.8886,-9.7356,-162.0,129.0,-3.0,43.1,1002.4,90.47348033167881,0.0,0.0,14469841.099452531,497.0601800148268,-76.48623620500258,0
1722505554605,0.0,0.0,1.47,10.2704,-1.5484,-12.597,-1.8658,-2.1432,-163.0,127.0,-4.0,43.2,1002.44,90.38949915787913,0.0,0.0,14469841.099452531,496.4536218223632,-76.48623620500258,0
1722505554655,0.0,0.0,1.1858,10.4566,-1.3524,2.3598,4.4308,-3.8266,-163.0,127.0,-4.0,43.2,1002.52,89.96960346377604,0.0,0.0,14469841.099452531,496.4536218223632,-76.48623620500258,0
1722505554704,0.0,0.0,1.1074,10.339,-1.274,12.2208,4.6474,0.7486,-163.0,126.0,-5.0,43.2,1002.46,90.47348033167881,0.0,0.0,14469841.099452531,496.2342432213908,-76.48623620500258,0
1722505554754,0.0,0.0,1.2446,10.3684,-1.3719999999999999,13.6306,6.5436,0.589,-163.0,126.0,-5.0,43.2,1002.51,90.38949915787913,0.0,0.0,14469841.099452531,496.2342432213908,-76.48623620500258,0
1722505554804,0.0,0.0,1.1172,10.3194,-1.421,10.8034,5.016,-5.5708,-164.0,128.0,-2.0,43.2,1002.52,90.13755970649136,0.0,0.0,14469841.099452531,496.50160376105043,-76.48623620500258,0
1722505554853,0.0,0.0,1.1172,10.3194,-1.421,5.8596,6.5968,-5.4644,-164.0,128.0,-2.0,43.1,1002.44,90.38949915787913,0.0,0.0,14469841.099452531,496.50160376105043,-76.48623620500258,0
1722505554903,0.0,0.0,1.1662,10.417399999999999,-1.6366,-0.4066,6.6272,-2.2078,-165.0,126.0,-3.0,43.2,1002.44,90.22153884530016,0.0,0.0,14469841.099452531,495.8966694127687,-76.48623620500258,0
1722505554953,0.0,0.0,1.1858,10.437,-1.6072,-1.5808,2.8804,4.7576,-165.0,126.0,-3.0,43.2,1002.47,90.47348033167881,0.0,0.0,14469841.099452531,495.8966694127687,-76.48623620500258,0
1722505555003,0.0,0.0,1.421,10.4762,-1.6072,-1.3414,1.444,6.65,-163.0,127.0,-2.0,43.2,1002.46,90.13755970649136,0.0,0.0,14469841.099452531,496.4536218223632,-76.48623620500258,0
1722505555053,0.0,0.0,1.4112,10.241,-1.5484,-4.8792,1.026,4.4954,-163.0,127.0,-2.0,43.2,1002.51,89.96960346377604,0.0,0.0,14469841.099452531,496.4536218223632,-76.48623620500258,0
1722505555103,0.0,0.0,1.4112,10.241,-1.5484,-3.7164,-0.1178,5.3504,-164.0,128.0,-7.0,43.2,1002.51,89.80164993418668,0.0,0.0,14469841.099452531,496.50160376105043,-76.48623620500258,0
1722505555153,0.0,0.0,1.4798,10.074399999999999,-1.5876,-0.6232,0.076,4.2408,-164.0,128.0,-7.0,43.2,1002.46,90.13755970649136,0.0,0.0,14469841.099452531,496.50160376105043,-76.48623620500258,0
1722505555203,0.0,0.0,1.47,10.1332,-1.7444,4.0622,3.7582,3.7354,-164.0,131.0,-2.0,43.2,1002.57,90.13755970649136,0.0,0.0,14469841.099452531,497.1471774736288,-76.48623620500258,0
1722505555253,0.0,0.0,1.6758,10.211599999999999,-1.7738,-3.8152,4.9134,5.5404,-164.0,131.0,-2.0,43.2,1002.44,90.22153884530016,0.0,0.0,14469841.099452531,497.1471774736288,-76.48623620500258,0
1722505555303,0.0,0.0,1.7738,10.3684,-1.5386,-11.913,5.8672,4.4156,-162.0,130.0,-5.0,43.2,1002.46,90.64144471434784,0.0,0.0,14469841.099452531,497.2759672560835,-76.48623620500258,0
1722505555353,0.0,0.0,1.5777999999999999,10.2998,-1.5288,-11.9776,9.0516,2.8006,-162.0,130.0,-5.0,43.2,1002.41,90.72542792324177,0.0,0.0,14469841.099452531,497.2759672560835,-76.48623620500258,0
1722505555403,0.0,0.0,1.5777999999999999,10.2998,-1.5288,-1.4212,3.04,1.4478,-160.0,132.0,-8.0,43.2,1002.49,90.89339637622231,0.0,0.0,14469841.099452531,498.0526312711711,-76.48623620500258,0
1722505555452,0.0,0.0,1.5386,10.074399999999999,-1.5484,4.9475999999999996,2.2496,-0.4864,-160.0,132.0,-8.0,43.2,1002.46,90.22153884530016,0.0,0.0,14469841.099452531,498.0526312711711,-76.48623620500258,0
1722505555502,0.0,0.0,1.3426,9.751,-1.4993999999999998,4.712,-0.0418,-3.6594,-163.0,135.0,-10.0,43.2,1002.43,90.72542792324177,0.0,0.0,14469841.099452531,498.1622631528439,-76.48623620500258,0
1722505555553,0.0,0.0,1.519,9.751,-1.3132,3.8494,0.3686,1.2768,-163.0,135.0,-10.0,43.2,1002.47,90.64144471434784,0.0,0.0,14469841.099452531,498.1622631528439,-76.48623620500258,0
1722505555603,0.0,0.0,1.7149999999999999,10.1332,-1.4504,4.3168,2.185,0.8132,-163.0,133.0,-8.0,43.2,1002.47,90.13755970649136,0.0,0.0,14469841.099452531,497.74275703596845,-76.48623620500258,0
1722505555653,0.0,0.0,1.7149999999999999,10.1332,-1.6562,3.2414,2.926,-3.6898,-163.0,133.0,-8.0,43.2,1002.49,90.22153884530016,0.0,0.0,14469841.099452531,497.74275703596845,-76.48623620500258,0
1722505555703,0.0,0.0,1.7247999999999999,10.5154,-1.6562,-2.0444,4.3168,-2.2648,-161.0,132.0,-9.0,43.2,1002.44,90.9773816203286,0.0,0.0,14469841.099452531,497.8774965142897,-76.48623620500258,0
1722505555753,0.0,0.0,1.7247999999999999,10.417399999999999,-1.5484,-2.0786,4.8906,0.3458,-161.0,132.0,-9.0,43.2,1002.44,90.47348033167881,0.0,0.0,14469841.099452531,497.8774965142897,-76.48623620500258,0
1722505555803,0.0,0.0,1.5582,10.192,-1.4504,-2.4054,2.318,1.2996,-160.0,132.0,-6.0,43.2,1002.47,90.38949915787913,0.0,0.0,14469841.099452531,498.0526312711711,-76.48623620500258,0
1722505555853,0.0,0.0,1.47,10.241,-1.3916,0.2812,-0.0798,0.9196,-160.0,132.0,-6.0,43.2,1002.51,89.2138339450433,0.0,0.0,14469841.099452531,498.0526312711711,-76.48623620500258,0
1722505555903,0.0,0.0,1.568,10.339,-1.2446,0.7068,-1.3414,4.237,-162.0,131.0,-7.0,43.2,1002.46,90.72542792324177,0.0,0.0,14469841.099452531,497.49045801083645,-76.48623620500258,0
1722505555953,0.0,0.0,1.568,10.339,-1.2446,4.1002,-0.3116,4.2484,-162.0,131.0,-7.0,43.2,1002.41,89.96960346377604,0.0,0.0,14469841.099452531,497.49045801083645,-76.48623620500258,0
1722505556003,0.0,0.0,1.6562,10.339,-1.3818,7.0718,0.5016,3.2756,-154.0,133.0,-10.0,43.2,1002.44,90.38949915787913,0.0,0.0,14469841.099452531,499.3450838748816,-76.48623620500258,0
1722505556053,0.0,0.0,1.8424,10.2018,-1.4504,2.7664,1.0184,1.463,-154.0,133.0,-10.0,43.2,1002.44,90.72542792324177,0.0,0.0,14469841.099452531,499.3450838748816,-76.48623620500258,0
1722505556103,0.0,0.0,1.8718,9.8784,-1.4896,-1.7746,-1.4478,1.3908,-164.0,133.0,-7.0,43.2,1002.41,90.13755970649136,0.0,0.0,14469841.099452531,497.57120943675886,-76.48623620500258,0
1722505556153,0.0,0.0,1.8914,9.731399999999999,-1.568,-4.6626,-0.8284,-0.4902,-164.0,133.0,-7.0,43.2,1002.33,90.38949915787913,0.0,0.0,14469841.099452531,497.57120943675886,-76.48623620500258,0
1722505556203,0.0,0.0,1.8914,9.898,-1.6562,-2.3104,-5.149,-3.2984,-168.0,135.0,-6.0,43.2,1002.44,90.47348033167881,0.0,0.0,14469841.099452531,497.3143641002973,-76.48623620500258,0
1722505556253,0.0,0.0,1.813,9.898,-1.6562,0.0,-1.5466,-1.5542,-168.0,135.0,-6.0,43.2,1002.43,90.22153884530016,0.0,0.0,14469841.099452531,497.3143641002973,-76.48623620500258,0
1722505556303,0.0,0.0,1.7738,10.0646,-1.7542,0.2128,-0.9956,-2.3256,-159.0,134.0,-7.0,43.2,1002.38,90.38949915787913,0.0,0.0,14469841.099452531,498.65309371335627,-76.48623620500258,0
1722505556353,0.0,0.0,1.764,10.1822,-1.764,-0.7372,0.3306,-5.1756,-159.0,134.0,-7.0,43.2,1002.49,90.72542792324177,0.0,0.0,14469841.099452531,498.65309371335627,-76.48623620500258,0
1722505556403,0.0,0.0,1.8032,10.339,-1.7444,-2.2382,2.508,-5.2782,-160.0,132.0,-6.0,43.2,1002.4,90.47348033167881,0.0,0.0,14469841.099452531,498.0526312711711,-76.48623620500258,0
1722505556453,0.0,0.0,1.5777999999999999,10.2606,-1.2544,-7.752,1.6985999999999999,-3.0362,-160.0,132.0,-6.0,43.2,1002.49,90.38949915787913,0.0,0.0,14469841.099452531,498.0526312711711,-76.48623620500258,0
1722505556503,0.0,0.0,1.5777999999999999,10.2606,-1.2544,-4.1154,-0.0532,0.513,-158.0,132.0,-8.0,43.2,1002.37,90.38949915787913,0.0,0.0,14469841.099452531,498.40683446287187,-76.48623620500258,0
1722505556553,0.0,0.0,1.5582,10.2018,-1.421,-3.2072,-3.3706,2.8082,-158.0,132.0,-8.0,43.2,1002.43,90.89339637622231,0.0,0.0,14469841.099452531,498.40683446287187,-76.48623620500258,0
1722505556603,0.0,0.0,1.7052,10.2704,-1.4014,-3.762,-5.9698,0.5016,-161.0,128.0,-9.0,43.2,1002.44,90.13755970649136,0.0,0.0,14469841.099452531,497.0157897170003,-76.48623620500258,0
1722505556653,0.0,0.0,1.6072,10.1724,-1.2348,-6.1256,0.9424,-0.3952,-161.0,128.0,-9.0,43.2,1002.49,89.80164993418668,0.0,0.0,14469841.099452531,497.0157897170003,-76.48623620500258,0
1722505556703,0.0,0.0,1.3719999999999999,10.1528,-0.9212,-8.6146,-4.0812,-1.9304,-162.0,130.0,-9.0,43.2,1002.49,90.64144471434784,0.0,0.0,14469841.099452531,497.2759672560835,-76.48623620500258,0
1722505556752,0.0,0.0,1.3719999999999999,10.1528,-1.1368,-1.9532,-5.0312,-1.1552,-162.0,130.0,-9.0,43.2,1002.47,90.13755970649136,0.0,0.0,14469841.099452531,497.2759672560835,-76.48623620500258,0
1722505556802,0.0,0.0,1.4014,10.3292,-1.1368,8.0408,-4.332,1.6188,-166.0,130.0,-10.0,43.2,1002.44,90.72542792324177,0.0,0.0,14469841.099452531,496.59565109873046,-76.48623620500258,0
1722505556852,0.0,0.0,1.6366,10.2606,-1.4014,1.3756,-3.3022,-1.9,-166.0,130.0,-10.0,43.2,1002.46,90.13755970649136,0.0,0.0,14469841.099452531,496.59565109873046,-76.48623620500258,0
1722505556902,0.0,0.0,1.5777999999999999,10.192,-1.0877999999999999,-7.125,-6.3308,0.4256,-162.0,129.0,-7.0,43.2,1002.51,90.38949915787913,0.0,0.0,14469841.099452531,497.0601800148268,-76.48623620500258,0
1722505556953,0.0,0.0,1.5484,10.2998,-1.274,-7.3454,-5.4416,1.4288,-162.0,129.0,-7.0,43.2,1002.4,90.47348033167881,0.0,0.0,14469841.099452531,497.0601800148268,-76.48623620500258,0
1722505557003,0.0,0.0,1.4896,10.3782,-1.2838,-3.5644,-6.1066,1.9836,-163.0,132.0,-8.0,43.2,1002.47,89.96960346377604,0.0,0.0,14469841.099452531,497.5311044675837,-76.48623620500258,0
1722505557052,0.0,0.0,1.4896,10.3782,-1.2838,-1.653,-5.6506,0.019,-163.0,132.0,-8.0,43.2,1002.46,90.38949915787913,0.0,0.0,14469841.099452531,497.5311044675837,-76.48623620500258,0
1722505557102,0.0,0.0,1.4405999999999999,10.4566,-1.1956,0.9082,-3.5758,2.9564,-163.0,129.0,-8.0,43.2,1002.41,89.54972472669174,0.0,0.0,14469841.099452531,496.88848086198846,-76.48623620500258,0
1722505557152,0.0,0.0,1.4307999999999998,10.3684,-1.2544,1.1514,-2.7512,2.3294,-163.0,136.0,-6.0,43.2,1002.51,90.64144471434784,0.0,0.0,14469841.099452531,498.37012825304055,-76.48623620500258,0
1722505557203,0.0,0.0,1.4112,10.29,-1.1466,-0.7296,-3.002,2.6334,-163.0,136.0,-6.0,43.2,1002.49,89.96960346377604,0.0,0.0,14469841.099452531,498.37012825304055,-76.48623620500258,0
1722505557253,0.0,0.0,1.4307999999999998,10.2508,-1.1466,-0.9234,-0.4408,2.3408,-164.0,132.0,-8.0,43.2,1002.4,90.22153884530016,0.0,0.0,14469841.099452531,497.3598249049704,-76.48623620500258,0
1722505557303,0.0,0.0,1.4307999999999998,10.280199999999999,-1.323,3.5226,0.0988,3.7886,-164.0,132.0,-8.0,43.2,1002.57,89.80164993418668,0.0,0.0,14469841.099452531,497.3598249049704,-76.48623620500258,0
1722505557353,0.0,0.0,1.421,10.280199999999999,-1.323,4.2294,0.0228,2.7018,-163.0,134.0,-9.0,43.2,1002.44,90.13755970649136,0.0,0.0,14469841.099452531,497.9531413500762,-76.48623620500258,0
1722505557403,0.0,0.0,1.4896,10.2704,-1.2544,5.0882,1.8582,2.5726,-163.0,134.0,-9.0,43.2,1002.44,89.96960346377604,0.0,0.0,14469841.099452531,497.9531413500762,-76.48623620500258,0
1722505557453,0.0,0.0,1.6072,10.2508,-1.421,4.1382,1.1818,2.0596,-163.0,135.0,-8.0,43.2,1002.46,90.89339637622231,0.0,0.0,14469841.099452531,498.1622631528439,-76.48623620500258,0
1722505557503,0.0,0.0,1.6954,10.1234,-1.3621999999999999,1.007,1.7024,3.1995999999999998,-163.0,135.0,-8.0,43.2,1002.47,90.13755970649136,0.0,0.0,14469841.099452531,498.1622631528439,-76.48623620500258,0
1722505557553,0.0,0.0,1.764,10.0156,-1.3034,-1.6834,-1.4972,4.8222,-161.0,137.0,-9.0,43.2,1002.43,90.38949915787913,0.0,0.0,14469841.099452531,498.9255128430185,-76.48623620500258,0
1722505557603,0.0,0.0,1.764,10.0156,-1.3034,-3.2452,-2.4206,4.5106,-161.0,137.0,-9.0,43.2,1002.46,90.64144471434784,0.0,0.0,14469841.099452531,498.9255128430185,-76.48623620500258,0
1722505557653,0.0,0.0,1.7738,10.0156,-1.3719999999999999,-5.3542,-4.2256,3.8912,-160.0,138.0,-8.0,43.2,1002.51,89.96960346377604,0.0,0.0,14469841.099452531,499.30776979385735,-76.48623620500258,0
1722505557703,0.0,0.0,1.8424,10.0548,-1.3719999999999999,-5.776,-1.1172,0.5206,-160.0,138.0,-8.0,43.2,1002.43,90.72542792324177,0.0,0.0,14469841.099452531,499.30776979385735,-76.48623620500258,0
1722505557753,0.0,0.0,1.8228,10.211599999999999,-1.3818,-0.2356,-0.323,1.5542,-162.0,143.0,-12.0,43.2,1002.4,90.13755970649136,0.0,0.0,14469841.099452531,499.96536102788434,-76.48623620500258,0
1722505557803,0.0,0.0,1.8521999999999998,10.29,-1.3132,1.9722,2.337,1.2198,-162.0,143.0,-12.0,43.2,1002.54,90.64144471434784,0.0,0.0,14469841.099452531,499.96536102788434,-76.48623620500258,0
1722505557853,0.0,0.0,1.8326,10.1626,-1.274,4.6246,3.1008,2.1812,-157.0,137.0,-12.0,43.2,1002.32,90.64144471434784,0.0,0.0,14469841.099452531,499.6383237059192,-76.48623620500258,0
1722505557903,0.0,0.0,1.8326,10.1626,-1.274,2.0064,1.2806,2.3864,-157.0,137.0,-12.0,43.2,1002.4,90.47348033167881,0.0,0.0,14469841.099452531,499.6383237059192,-76.48623620500258,0
1722505557953,0.0,0.0,1.8718,10.1038,-1.176,3.9102,0.323,3.0058,-160.0,140.0,-12.0,43.2,1002.43,90.64144471434784,0.0,0.0,14469841.099452531,499.7159251657097,-76.48623620500258,0
1722505558002,0.0,0.0,2.0383999999999998,10.1234,-1.4307999999999998,3.8228,0.9462,2.1052,-160.0,140.0,-12.0,43.2,1002.44,90.89339637622231,0.0,0.0,14469841.099452531,499.7159251657097,-76.48623620500258,0
1722505558053,0.0,0.0,2.0776,10.0254,-1.3328,0.6194,1.1514,1.1476,-161.0,140.0,-11.0,43.2,1002.43,89.80164993418668,0.0,0.0,14469841.099452531,499.5390869015702,-76.48623620500258,0
1722505558103,0.0,0.0,2.1168,9.996,-1.4014,-0.38,1.2312,-0.418,-161.0,140.0,-11.0,43.2,1002.43,90.38949915787913,0.0,0.0,14469841.099452531,499.5390869015702,-76.48623620500258,0
1722505558153,0.0,0.0,2.1168,9.996,-1.4014,-0.7714,-1.0868,1.8772,-158.0,138.0,-10.0,43.2,1002.43,90.38949915787913,0.0,0.0,14469841.099452531,499.6645388301482,-76.48623620500258,0
1722505558203,0.0,0.0,2.156,10.1332,-1.4112,-3.8342,1.8544,1.102,-158.0,138.0,-10.0,43.2,1002.43,90.22153884530016,0.0,0.0,14469841.099452531,499.6645388301482,-76.48623620500258,0
1722505558253,0.0,0.0,2.0286,10.3684,-1.2544,-7.1895999999999995,10.0016,6.1598,-158.0,141.0,-10.0,43.2,1002.47,90.13755970649136,0.0,0.0,14469841.099452531,500.2758838583062,-76.48623620500258,0
1722505558303,0.0,0.0,2.1462,10.554599999999999,-1.1368,-5.9356,11.5824,10.1156,-158.0,141.0,-10.0,43.2,1002.44,90.89339637622231,0.0,0.0,14469841.099452531,500.2758838583062,-76.48623620500258,0
1722505558352,0.0,0.0,2.0678,10.1822,-1.2446,1.1134,0.7144,6.0914,-159.0,146.0,-13.0,43.2,1002.4,90.38949915787913,0.0,0.0,14469841.099452531,501.0893620742385,-76.48623620500258,0
1722505558403,0.0,0.0,1.8619999999999999,9.8588,-1.3132,7.0224,0.2888,1.0716,-159.0,146.0,-13.0,43.2,1002.44,90.47348033167881,0.0,0.0,14469841.099452531,501.0893620742385,-76.48623620500258,0
1722505558453,0.0,0.0,1.8619999999999999,9.8588,-1.3132,2.3066,-6.3498,1.8392,-159.0,144.0,-9.0,43.2,1002.37,90.47348033167881,0.0,0.0,14469841.099452531,500.6958889836935,-76.48623620500258,0
1722505558503,0.0,0.0,2.058,9.9078,-1.2054,2.7246,-4.0394,4.579,-159.0,144.0,-9.0,43.2,1002.38,90.38949915787913,0.0,0.0,14469841.099452531,500.6958889836935,-76.48623620500258,0
1722505558553,0.0,0.0,2.2246,10.094,-1.4798,2.071,-4.6854,7.8318,-156.0,147.0,-11.0,43.2,1002.44,90.38949915787913,0.0,0.0,14469841.099452531,501.8286453946739,-76.48623620500258,0
1722505558603,0.0,0.0,2.3127999999999997,10.0548,-1.568,-1.0488,-1.9114,4.2712,-156.0,147.0,-11.0,43.2,1002.44,89.54972472669174,0.0,0.0,14469841.099452531,501.8286453946739,-76.48623620500258,0
