MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1741353740125,0.0,-0.539,-9.653,-0.3822,-0.1444,-0.342,0.095,-2136.0,-604.0,590.0,41.6,1025.72,-102.56312316898703,0.0,0.0,14471103.921141451,442.7406070736295,-76.32513866789722,0
1741353740176,0.0,-0.5292,-9.6432,-0.4018,-0.038,-0.0456,0.0798,-2136.0,-627.0,590.0,41.6,1025.74,-103.22262226330875,0.0,0.0,14471103.921141451,442.17096163711915,-76.32513866789722,0
1741353740227,0.0,-0.5292,-9.653,-0.3822,-0.0798,-0.3458,0.171,-2138.0,-614.0,579.0,41.6,1025.68,-103.05775139444953,30.73283,130.995355,132.02351303128756,442.5067662348172,99.70851369480545,0
1741353740278,0.0,-0.5292,-9.653,-0.3822,-0.0038,-0.437,0.2698,-2138.0,-614.0,579.0,41.6,1025.77,-102.56312316898703,30.73283,130.995355,132.02351303128756,442.5067662348172,99.70851369480545,0
1741353740328,0.0,-0.539,-9.653,-0.3724,-0.1596,-0.1938,-0.076,-2136.0,-600.0,576.0,41.6,1025.65,-102.81044021034224,30.73283,130.995355,132.02351303128756,442.84000707091616,99.70851369480545,0
1741353740381,0.0,-0.5194,-9.6432,-0.4018,-0.0684,-0.2204,0.209,-2136.0,-600.0,576.0,41.6,1025.71,-103.6347880475793,30.732833333333332,130.99535333333333,132.02351303128756,442.84000707091616,99.70851369480545,0
1741353740434,0.0,-0.5292,-9.6432,-0.3822,-0.076,-0.2546,0.0152,-2134.0,-603.0,574.0,41.6,1025.66,-103.05775139444953,30.732833333333332,130.99535333333333,131.92947752760227,442.7514087341809,99.8790359137023,0
1741353740485,0.0,-0.5292,-9.6432,-0.392,0.2508,-0.095,0.1558,-2134.0,-603.0,574.0,41.6,1025.65,-102.81044021034224,30.732833333333332,130.99535333333333,131.92947752760227,442.7514087341809,99.8790359137023,0
1741353740537,0.0,-0.5292,-9.6432,-0.392,0.0114,-0.304,0.2812,-2136.0,-609.0,574.0,41.6,1025.69,-102.81044021034224,30.732833333333332,130.99535333333333,131.92947752760227,442.61649414004,99.8790359137023,0
1741353740589,0.0,-0.5292,-9.6432,-0.4018,0.0418,-0.0684,0.0228,-2136.0,-609.0,574.0,41.6,1025.68,-102.97531498386607,30.732833333333332,130.99535333333333,131.92947752760227,442.61649414004,99.8790359137023,0
