MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1741303286617,0.0,-2.3716,0.3724,9.5746,-1.6606,1.843,-1.6682,-2231.0,-501.0,567.0,25.2,1009.39,32.52001994801603,0.0,0.0,0.0,445.87345180532583,-90.0,0
1741303286668,0.0,-2.0286,0.2744,9.5746,2.4358,3.5796,3.2756,-2231.0,-517.0,579.0,25.2,1009.32,32.52001994801603,0.0,0.0,0.0,445.4828767808638,-90.0,0
1741303286721,0.0,-2.5185999999999997,0.196,9.163,2.546,2.2116,-3.3478,-2231.0,-517.0,579.0,25.2,1009.38,32.185965286524905,0.0,0.0,0.0,445.4828767808638,-90.0,0
1741303286771,0.0,-2.8615999999999997,0.3528,9.0748,2.7588,3.3516,-5.1642,-2230.0,-503.0,567.0,25.2,1009.26,33.27168213025838,0.0,0.0,0.0,445.81905126333186,-90.0,0
1741303286822,0.0,-2.8615999999999997,-0.2352,10.1332,-2.6296,0.1634,1.995,-2230.0,-503.0,567.0,25.2,1009.35,32.77056797868145,0.0,0.0,0.0,445.81905126333186,-90.0,0
1741303286873,0.0,-2.8615999999999997,-0.2352,10.1332,-0.5016,3.7734,1.7138,-2228.0,-504.0,568.0,25.2,1009.34,33.02112203931898,0.0,0.0,0.0,445.783545552293,-90.0,0
1741303286924,0.0,-2.8518,0.0294,9.3688,-0.342,0.2356,2.9488,-2228.0,-504.0,568.0,25.2,1009.38,32.603535288256246,0.0,0.0,0.0,445.783545552293,-90.0,0
1741303286975,0.0,-3.4202,0.1764,9.3786,-6.1142,-9.6786,-9.804,-2229.0,-504.0,565.0,25.2,1009.34,32.77056797868145,0.0,0.0,0.0,445.7890773169563,-90.0,0
1741303287025,0.0,-2.8224,-0.441,10.691799999999999,-16.8986,-4.6284,-10.4006,-2229.0,-507.0,568.0,25.2,1009.23,32.77056797868145,0.0,0.0,0.0,445.7157352530313,-90.0,0
1741303287076,0.0,-1.9404,-1.3328,10.1332,-17.1684,-2.6713999999999998,0.247,-2230.0,-507.0,568.0,25.2,1009.35,32.3529912773967,0.0,0.0,0.0,445.7212919710037,-90.0,0
1741303287127,0.0,-1.9404,-1.3328,10.1332,-2.717,0.2432,4.7272,-2227.0,-510.0,575.0,25.2,1009.32,32.8540853288812,0.0,0.0,0.0,445.63124889583554,-90.0,0
1741303287177,0.0,-1.8228,-1.0976,8.4182,7.144,2.5878,4.864,-2227.0,-510.0,575.0,25.2,1009.34,33.7728204043273,0.0,0.0,0.0,445.63124889583554,-90.0,0
1741303287227,0.0,-2.5871999999999997,-0.4214,7.5558,12.6008,-7.8128,-6.8552,-2227.0,-507.0,569.0,25.3,1009.25,32.77056797868145,0.0,0.0,0.0,445.70460758331086,-90.0,0
1741303287278,0.0,-1.8228,-0.735,9.7412,7.676,-4.8678,0.4712,-2227.0,-507.0,569.0,25.3,1009.32,32.10245329596297,0.0,0.0,0.0,445.70460758331086,-90.0,0
1741303287329,0.0,-1.8228,-0.735,9.849,-11.2062,1.4858,-0.3192,-2229.0,-508.0,568.0,25.3,1009.41,32.52001994801603,30.457716666666666,130.92323,14465483.077168148,445.6912973735625,103.55555692546102,0
1741303287378,0.0,-1.8032,-0.5292,9.849,-12.7566,2.3864,-1.9608,-2229.0,-508.0,568.0,25.3,1009.23,32.77056797868145,30.457716666666666,130.92323,14465483.077168148,445.6912973735625,103.55555692546102,0
1741303287428,0.0,-1.8521999999999998,-1.078,8.1242,30.8256,2.0216,11.571,-2228.0,-505.0,571.0,25.3,1009.38,32.603535288256246,30.457716666666666,130.92323,14465483.077168148,445.75908356299516,103.55555692546102,0
1741303287478,0.0,-2.6754,-0.9212,9.251199999999999,14.326,-4.2864,2.3104,-2228.0,-505.0,571.0,25.3,1009.34,32.8540853288812,30.457716666666666,130.92323,14465483.077168148,445.75908356299516,103.55555692546102,0
1741303287529,0.0,-2.891,0.098,9.8882,0.3116,-0.2242,-12.5704,-2224.0,-506.0,568.0,25.3,1009.28,32.3529912773967,30.457561666666667,130.92320166666667,14465481.108426927,445.7123725654083,103.55548850443262,0
1741303287580,0.0,-2.891,0.098,9.8882,14.269,3.0856,6.9616,-2224.0,-506.0,568.0,25.3,1009.32,33.02112203931898,30.457561666666667,130.92320166666667,14465481.108426927,445.7123725654083,103.55548850443262,0
1741303287633,0.0,-2.2638,-1.0486,11.044599999999999,-14.1474,3.5872,9.6444,-2227.0,-507.0,568.0,25.3,1009.34,32.603535288256246,30.457561666666667,130.92320166666667,14465481.108426927,445.70460758331086,103.55548850443262,0
1741303287683,0.0,-2.7636,0.784,8.976799999999999,-1.8354,-1.0488,-4.2674,-2227.0,-507.0,568.0,25.3,1009.29,32.8540853288812,30.457561666666667,130.92320166666667,14465481.108426927,445.70460758331086,103.55548850443262,0
1741303287735,0.0,-2.9694,-0.8917999999999999,9.6922,5.9774,-9.7166,-4.864,-2226.0,-506.0,566.0,25.3,1009.32,33.355203500692184,30.457561666666667,130.92320166666667,14465481.108426927,445.7235089423058,103.55548850443262,0
1741303287787,0.0,-1.8816,-0.8917999999999999,11.799199999999999,-12.711,-5.4644,-5.795,-2226.0,-506.0,566.0,25.3,1009.32,33.104641399581624,30.457561666666667,130.92320166666667,14465481.108426927,445.7235089423058,103.55548850443262,0
1741303287838,0.0,-1.8816,-0.8917999999999999,11.799199999999999,-20.9608,2.5878,-2.7132,-2228.0,-505.0,566.0,25.3,1009.31,32.8540853288812,30.457561666666667,130.92320166666667,14465481.108426927,445.75908356299516,103.55548850443262,0
1741303287891,0.0,-1.0191999999999999,-0.9114,10.1822,-16.6022,10.2296,1.2236,-2228.0,-505.0,566.0,25.3,1009.26,32.8540853288812,30.457561666666667,130.92320166666667,14465481.108426927,445.75908356299516,103.55548850443262,0
