MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1770431133544,0.0,9.3982,0.9016,-2.7832,-0.19,-0.3914,-0.057,-2101.0,-282.0,563.0,25.6,1011.17,16.91441482387447,0.0,0.0,15414111.800066574,450.8853463000717,-73.95720574590689,0
1770431133600,0.0,9.3982,0.8917999999999999,-2.7734,-0.1406,0.0418,0.3382,-2100.0,-289.0,567.0,25.7,1011.2,17.164587625273207,0.0,0.0,15414111.800066574,450.6942292366439,-73.95720574590689,0
1770431133651,0.0,9.388399999999999,0.9016,-2.7832,0.0684,-0.3572,0.0494,-2097.0,-282.0,565.0,25.7,1011.26,17.581555649567314,0.0,0.0,15414111.800066574,450.87093715568085,-73.95720574590689,0
1770431133703,0.0,9.388399999999999,0.8917999999999999,-2.7929999999999997,0.0304,0.0,-0.057,-2097.0,-282.0,565.0,25.7,1011.26,16.66424803195915,0.0,0.0,15414111.800066574,450.87093715568085,-73.95720574590689,0
1770431133753,0.0,9.388399999999999,0.8917999999999999,-2.7734,-0.114,0.0304,0.1596,-2097.0,-285.0,563.0,25.7,1011.16,17.164587625273207,0.0,0.0,15414111.800066574,450.79044021472856,-73.95720574590689,0
1770431133806,0.0,9.388399999999999,0.8917999999999999,-2.7734,-0.2508,0.1292,0.2318,-2097.0,-285.0,563.0,25.7,1011.19,16.91441482387447,0.0,0.0,15414111.800066574,450.79044021472856,-73.95720574590689,0
1770431133857,0.0,9.3786,0.9016,-2.7734,-0.4636,-0.3344,0.2698,-2098.0,-285.0,563.0,25.7,1011.23,16.66424803195915,0.0,0.0,15414111.800066574,450.7940845524804,-73.95720574590689,0
1770431133909,0.0,9.3786,0.8917999999999999,-2.7636,-0.4446,-0.703,0.3002,-2098.0,-285.0,563.0,25.7,1011.2,17.164587625273207,0.0,0.0,15414111.800066574,450.7940845524804,-73.95720574590689,0
1770431133959,0.0,9.388399999999999,0.9016,-2.7734,0.0076,-0.209,0.0684,-2096.0,-285.0,564.0,25.7,1011.25,17.414766436485102,0.0,0.0,15414111.800066574,450.78679246265165,-73.95720574590689,0
1770431134011,0.0,9.388399999999999,0.9016,-2.7734,0.0266,0.1862,0.133,-2096.0,-285.0,564.0,25.7,1011.14,16.66424803195915,0.0,0.0,15414111.800066574,450.78679246265165,-73.95720574590689,0
1770431134064,0.0,9.3982,0.9016,-2.7832,-0.114,0.0152,-0.0798,-2103.0,-280.0,568.0,25.7,1011.14,17.414766436485102,38.266095,140.85579333333334,12.243274309563617,450.9460644548964,44.58583561203329,0
1770431134113,0.0,9.388399999999999,0.9016,-2.7734,0.0038,-0.2014,0.0304,-2103.0,-280.0,568.0,25.7,1011.19,17.331372831641048,38.266095,140.85579333333334,12.243274309563617,450.9460644548964,44.58583561203329,0
1770431134162,0.0,9.3982,0.9016,-2.7832,0.2698,-0.3154,0.0988,-2099.0,-278.0,563.0,25.7,1011.1,17.164587625273207,38.266095,140.85579333333334,12.243274309563617,450.9854262739911,44.58583561203329,0
1770431134212,0.0,9.3982,0.8917999999999999,-2.7832,0.0,0.2014,0.0152,-2099.0,-278.0,563.0,25.6,1011.17,17.331372831641048,38.266095,140.85579333333334,12.243274309563617,450.9854262739911,44.58583561203329,0
1770431134262,0.0,9.3982,0.8917999999999999,-2.7832,-0.3534,0.0684,0.1406,-2103.0,-280.0,564.0,25.7,1011.16,17.66495125782515,38.266095,140.85579333333334,12.243274309563617,450.9460644548964,44.58583561203329,0
1770431134315,0.0,9.388399999999999,0.9016,-2.7929999999999997,-0.133,-0.0266,0.1026,-2103.0,-280.0,564.0,25.6,1011.17,17.581555649567314,38.266095,140.85579333333334,12.243274309563617,450.9460644548964,44.58583561203329,0
1770431134366,0.0,9.388399999999999,0.9016,-2.7832,0.3496,-0.038,-0.0646,-2100.0,-280.0,562.0,25.6,1011.23,16.83102522552823,38.26609833333333,140.85579,11.774607896676905,450.9353566314086,44.8436760101028,0
1770431134416,0.0,9.388399999999999,0.8917999999999999,-2.7734,-0.2812,0.0608,-0.0228,-2100.0,-280.0,562.0,25.6,1011.2,17.831744477843195,38.26609833333333,140.85579,11.774607896676905,450.9353566314086,44.8436760101028,0
1770431134467,0.0,9.388399999999999,0.9016,-2.7636,-0.456,-0.0874,0.3154,-2102.0,-287.0,564.0,25.6,1011.19,17.414766436485102,38.26609833333333,140.85579,11.774607896676905,450.75510324743396,44.8436760101028,0
1770431134517,0.0,9.388399999999999,0.9016,-2.7636,-0.1862,-0.0684,-0.0494,-2102.0,-287.0,564.0,25.6,1011.23,17.081196023734655,38.26609833333333,140.85579,11.774607896676905,450.75510324743396,44.8436760101028,0
1770431134570,0.0,9.3982,0.9016,-2.7734,-0.2926,-0.4294,0.1254,-2099.0,-292.0,562.0,25.6,1011.23,16.66424803195915,38.26609833333333,140.85579,11.774607896676905,450.61019152123265,44.8436760101028,0
1770431134622,0.0,9.388399999999999,0.8917999999999999,-2.7832,-0.4332,-0.7448,0.133,-2099.0,-292.0,562.0,25.6,1011.2,17.331372831641048,38.26609833333333,140.85579,11.774607896676905,450.61019152123265,44.8436760101028,0
1770431134672,0.0,9.388399999999999,0.9016,-2.7734,-0.3686,-0.5396,0.2318,-2101.0,-277.0,565.0,25.6,1011.22,17.081196023734655,38.26609833333333,140.85579,11.774607896676905,451.01932868258075,44.8436760101028,0
1770431134725,0.0,9.388399999999999,0.9016,-2.7832,-0.2774,-0.285,-0.0646,-2101.0,-277.0,565.0,25.6,1011.22,17.331372831641048,38.26609833333333,140.85579,11.774607896676905,451.01932868258075,44.8436760101028,0
1770431134776,0.0,9.388399999999999,0.9016,-2.7832,-0.3154,-0.1102,0.0418,-2099.0,-284.0,563.0,25.6,1011.22,17.831744477843195,38.26609833333333,140.85579,11.774607896676905,450.824529754066,44.8436760101028,0
1770431134827,0.0,9.388399999999999,0.8917999999999999,-2.7734,-0.247,-0.456,-0.038,-2099.0,-284.0,563.0,25.6,1011.25,16.41408724920242,38.26609833333333,140.85579,11.774607896676905,450.824529754066,44.8436760101028,0
1770431134878,0.0,9.3982,0.9016,-2.7734,-0.0532,-0.2052,0.019,-2098.0,-280.0,563.0,25.6,1011.11,17.66495125782515,38.26609833333333,140.85579,11.774607896676905,450.928201367067,44.8436760101028,0
1770431134929,0.0,9.388399999999999,0.9016,-2.7832,-0.475,-0.19,0.1292,-2098.0,-280.0,563.0,25.6,1011.11,18.081939316788606,38.26609833333333,140.85579,11.774607896676905,450.928201367067,44.8436760101028,0
1770431134979,0.0,9.388399999999999,0.9016,-2.7832,-0.1596,-0.1824,0.0988,-2102.0,-281.0,562.0,25.6,1011.14,18.081939316788606,38.26609833333333,140.85579,11.774607896676905,450.91571766998635,44.8436760101028,0
