MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1770775356289,0.0,-1.0682,-0.7153999999999999,11.309199999999999,4.142,28.1998,-16.5034,-1999.0,-475.0,411.0,31.1,1004.0,77.6322413405643,0.0,0.0,15414111.800066574,445.16333792088017,-73.95720574590689,0
1770775356341,0.0,-1.0682,-0.7153999999999999,11.309199999999999,20.4744,80.7462,-11.7268,-1992.0,-485.0,428.0,31.1,1003.9,78.3032859324824,0.0,0.0,15414111.800066574,444.8462163632207,-73.95720574590689,0
1770775356392,0.0,0.3528,-1.2838,10.4762,24.3732,39.9266,19.3154,-1992.0,-485.0,428.0,31.1,1003.88,78.3032859324824,0.0,0.0,15414111.800066574,444.8462163632207,-73.95720574590689,0
1770775356442,0.0,-0.5684,-0.5586,7.0952,23.4004,43.624,9.5836,-1993.0,-493.0,418.0,31.1,1003.88,78.13552072525515,0.0,0.0,15414111.800066574,444.63589579981624,-73.95720574590689,0
1770775356494,0.0,0.294,0.8526,9.3786,23.9932,21.2572,24.1718,-1993.0,-495.0,411.0,31.1,1003.93,78.38716955096578,0.0,0.0,15414111.800066574,444.5817268342324,-73.95720574590689,0
1770775356544,0.0,-0.441,1.2249999999999999,9.8882,12.787,-39.8582,59.8728,-1999.0,-495.0,411.0,31.1,1003.94,77.04511283828145,0.0,0.0,15414111.800066574,444.62196498735534,-73.95720574590689,0
1770775356596,0.0,-0.441,1.2249999999999999,9.8882,10.0814,-71.554,69.7794,-2005.0,-487.0,410.0,31.1,1003.93,77.04511283828145,0.0,0.0,15414111.800066574,444.8776533887918,-73.95720574590689,0
1770775356646,0.0,-1.5876,1.2935999999999999,10.0352,13.281,-39.064,50.2284,-2005.0,-487.0,410.0,31.1,1003.94,77.6322413405643,0.0,0.0,15414111.800066574,444.8776533887918,-73.95720574590689,0
1770775356695,0.0,-1.5484,0.9702,9.2022,6.0534,8.0446,27.8502,-2004.0,-484.0,408.0,31.1,1004.0,77.38061078091967,0.0,0.0,15414111.800066574,444.95211299007394,-73.95720574590689,0
1770775356745,0.0,-1.617,1.4504,9.604,4.2674,18.9734,20.6606,-2004.0,-484.0,408.0,31.1,1003.94,77.79999842939453,0.0,0.0,15414111.800066574,444.95211299007394,-73.95720574590689,0
1770775356796,0.0,-1.617,2.2246,9.9666,-4.218,21.3446,21.166,-2002.0,-489.0,409.0,31.1,1003.93,77.6322413405643,0.0,0.0,15414111.800066574,444.80393425480463,-73.95720574590689,0
