MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709522819897,0.0,0.0,-0.49979999999999997,0.6958,9.751,-0.0076,-0.2736,-0.019,14.0,170.0,181.0,22.7,1011.03,18.33214016672345,0.0,0.0,14469841.099452531,193.23785224437222,-76.48623620500258,0
1709522820250,0.0,0.0,-0.49979999999999997,0.6958,9.751,0.0228,-0.0722,0.0836,13.0,168.0,184.0,22.7,1010.99,18.248739215502244,0.0,0.0,14469841.099452531,192.954784451744,-76.48623620500258,0
1709522820392,0.0,0.0,-0.49979999999999997,0.6958,9.751,-0.0076,-0.2584,0.2926,15.0,171.0,182.0,22.7,1010.88,18.33214016672345,0.0,0.0,14469841.099452531,193.5431137550358,-76.48623620500258,0
1709522820512,0.0,0.0,-0.49979999999999997,0.6958,9.751,0.114,-0.1216,0.076,15.0,170.0,182.0,22.7,1010.95,18.33214016672345,0.0,0.0,14469841.099452531,193.5724510691709,-76.48623620500258,0
1709522820637,0.0,0.0,-0.5095999999999999,0.7056,9.7706,0.0228,-0.3078,0.1444,16.0,170.0,182.0,22.7,1011.03,18.83255990086565,0.0,0.0,14469841.099452531,193.90670542805074,-76.48623620500258,0
1709522820765,0.0,0.0,-0.49979999999999997,0.7056,9.751,-0.095,-0.152,0.0798,14.0,169.0,182.0,22.7,1010.94,19.082778785712822,0.0,0.0,14469841.099452531,193.2655830350294,-76.48623620500258,0
1709522820885,0.0,0.0,-0.49979999999999997,0.7056,9.731399999999999,0.0646,-0.19,0.0912,14.0,169.0,182.0,22.7,1011.05,18.33214016672345,0.0,0.0,14469841.099452531,193.2655830350294,-76.48623620500258,0
1709522821013,0.0,0.0,-0.49979999999999997,0.7153999999999999,9.7412,0.0456,-0.285,0.1938,15.0,169.0,182.0,22.7,1010.91,19.249594715747833,0.0,0.0,14469841.099452531,193.60213287251452,-76.48623620500258,0
1709522821129,0.0,0.0,-0.49979999999999997,0.6958,9.7412,-0.3192,-0.4408,0.2698,13.0,170.0,183.0,22.7,1011.06,18.16533893219391,0.0,0.0,14469841.099452531,192.90293127688113,-76.48623620500258,0
1709522821269,0.0,0.0,-0.49979999999999997,0.6958,9.7608,-0.2204,-0.2698,0.1216,16.0,170.0,183.0,22.7,1011.03,18.33214016672345,0.0,0.0,14469841.099452531,193.90670542805074,-76.48623620500258,0
1709522821372,0.0,0.0,-0.49,0.6958,9.7412,-0.0684,-0.228,0.0114,13.0,169.0,179.0,22.7,1011.01,18.081939316788606,0.0,0.0,14469841.099452531,192.92870535499554,-76.48623620500258,0
1709522821493,0.0,0.0,-0.49,0.6958,9.7412,-0.0304,-0.2242,0.266,17.0,171.0,181.0,22.7,1010.93,18.33214016672345,0.0,0.0,14469841.099452531,194.20741666204532,-76.48623620500258,0
1709522821616,0.0,0.0,-0.49,0.6958,9.7412,-0.1064,-0.1558,0.0266,17.0,169.0,181.0,22.7,1010.96,19.082778785712822,0.0,0.0,14469841.099452531,194.27415832376715,-76.48623620500258,0
1709522821721,0.0,0.0,-0.49,0.6859999999999999,9.7608,0.0076,-0.19,0.1368,13.0,169.0,181.0,22.7,1011.09,18.665750650963343,0.0,0.0,14469841.099452531,192.92870535499554,-76.48623620500258,0
1709522821840,0.0,0.0,-0.49979999999999997,0.6958,9.7412,-0.057,-0.1938,0.1216,16.0,169.0,183.0,22.7,1011.08,19.082778785712822,0.0,0.0,14469841.099452531,193.93833215747534,-76.48623620500258,0
