MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709539230151,0.0,0.0,-0.6958,0.0588,9.7412,0.0266,-0.3496,0.114,71.0,163.0,-77.0,20.1,1012.32,7.245672006867592,0.0,0.0,14469841.099452531,212.0671140752802,-76.48623620500258,0
1709539230308,0.0,0.0,-0.6958,0.0588,9.731399999999999,-0.0266,-0.2546,0.1482,69.0,163.0,-74.0,20.1,1012.31,7.495612676189469,0.0,0.0,14469841.099452531,211.47356647296064,-76.48623620500258,0
1709539230390,0.0,0.0,-0.7056,0.049,9.731399999999999,0.133,-0.019,0.019,71.0,161.0,-77.0,20.1,1012.34,7.328984896958782,0.0,0.0,14469841.099452531,212.32718135619032,-76.48623620500258,0
1709539230483,0.0,0.0,-0.6958,0.0686,9.702,1.4592,-0.1634,0.4788,70.0,162.0,-74.0,20.1,1012.38,7.495612676189469,0.0,0.0,14469841.099452531,211.89911316348207,-76.48623620500258,0
1709539230558,0.0,0.0,-0.6859999999999999,0.0294,9.7216,0.3686,0.3838,0.3914,68.0,163.0,-77.0,20.1,1012.28,8.245470669544474,0.0,0.0,14469841.099452531,211.17481955426436,-76.48623620500258,0
1709539230638,0.0,0.0,-0.7056,0.098,9.7412,-0.0798,-0.6916,0.513,62.0,158.0,-79.0,20.1,1012.34,7.495612676189469,0.0,0.0,14469841.099452531,209.95529379808738,-76.48623620500258,0
1709539230717,0.0,0.0,-0.6958,0.0294,9.7118,0.4142,-0.3572,0.2926,62.0,161.0,-83.0,20.1,1012.32,7.578927565353574,0.0,0.0,14469841.099452531,209.59135446121275,-76.48623620500258,0
1709539230795,0.0,0.0,-0.6859999999999999,0.0392,9.7412,-0.4332,-0.2736,0.2394,62.0,161.0,-83.0,20.2,1012.5,7.995512007203084,0.0,0.0,14469841.099452531,209.59135446121275,-76.48623620500258,0
1709539230860,0.0,0.0,-0.6958,0.0686,9.731399999999999,0.057,-0.0608,-0.171,63.0,172.0,-85.0,20.2,1012.32,7.328984896958782,0.0,0.0,14469841.099452531,208.64672516845553,-76.48623620500258,0
1709539230941,0.0,0.0,-0.6958,0.049,9.7412,0.0722,-0.2204,0.1976,70.0,179.0,-84.0,20.2,1012.26,7.7455593428580505,0.0,0.0,14469841.099452531,209.8885523770606,-76.48623620500258,0
