MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709528776139,0.0,0.0,-1.0976,0.3038,9.7412,0.0912,-0.0874,0.0456,-23.0,-93.0,40.0,27.8,1011.13,17.498160709123912,0.0,0.0,14469841.099452531,382.4211911714549,-76.48623620500258,0
1709528776475,0.0,0.0,-1.0976,0.3038,9.751,0.2318,0.1292,0.1558,-21.0,-93.0,41.0,27.8,1011.16,18.41554178586736,0.0,0.0,14469841.099452531,381.2543556854224,-76.48623620500258,0
1709528776629,0.0,0.0,-1.0976,0.294,9.7412,0.1786,-0.2166,0.076,-22.0,-95.0,43.0,27.8,1011.1,18.41554178586736,0.0,0.0,14469841.099452531,381.56865658302297,-76.48623620500258,0
1709528776737,0.0,0.0,-1.1074,0.3038,9.751,-0.2622,-0.2736,0.0342,-23.0,-96.0,40.0,27.8,1011.06,18.498944072948753,0.0,0.0,14469841.099452531,382.00315811273117,-76.48623620500258,0
1709528776841,0.0,0.0,-1.0976,0.3038,9.751,0.0798,0.1824,0.0874,-23.0,-97.0,39.0,27.9,1011.06,17.66495125782515,0.0,0.0,14469841.099452531,381.8692489033634,-76.48623620500258,0
1709528776917,0.0,0.0,-1.0976,0.3038,9.7608,-0.1976,0.0494,0.2584,-24.0,-95.0,42.0,27.9,1011.1,18.74915494192115,0.0,0.0,14469841.099452531,382.7080644147069,-76.48623620500258,0
1709528777057,0.0,0.0,-1.0976,0.294,9.751,0.0038,-0.3192,0.1444,-23.0,-93.0,41.0,27.9,1011.09,18.248739215502244,0.0,0.0,14469841.099452531,382.4211911714549,-76.48623620500258,0
1709528777185,0.0,0.0,-1.0976,0.3038,9.751,-0.0076,-0.0988,0.1026,-21.0,-94.0,41.0,27.9,1011.12,18.16533893219391,0.0,0.0,14469841.099452531,381.12332995610313,-76.48623620500258,0
1709528777272,0.0,0.0,-1.1074,0.3136,9.751,-0.095,-0.1368,0.1444,-19.0,-93.0,40.0,27.9,1011.09,17.748347533917112,0.0,0.0,14469841.099452531,380.07669054592736,-76.48623620500258,0
1709528777381,0.0,0.0,-1.1074,0.3038,9.751,-0.0532,-0.2128,0.1976,-24.0,-95.0,41.0,27.9,1011.1,18.16533893219391,0.0,0.0,14469841.099452531,382.7080644147069,-76.48623620500258,0
