MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709522704522,0.0,0.0,-0.4508,0.6467999999999999,9.751,-0.0228,-0.152,0.133,3.0,59.0,-78.0,22.1,1011.09,18.83255990086565,0.0,0.0,14469841.099452531,191.44083782616775,-76.48623620500258,0
1709522704743,0.0,0.0,-0.441,0.6272,9.7412,0.1064,0.0114,0.1596,3.0,59.0,-77.0,22.1,1011.02,18.582347027977466,0.0,0.0,14469841.099452531,191.44083782616775,-76.48623620500258,0
1709522704817,0.0,0.0,-0.4508,0.6467999999999999,9.751,0.0304,-0.1976,0.114,6.0,57.0,-80.0,22.0,1011.09,18.498944072948753,0.0,0.0,14469841.099452531,194.5390059574945,-76.48623620500258,0
1709522704892,0.0,0.0,-0.4508,0.6467999999999999,9.751,0.019,-0.0076,0.114,6.0,54.0,-76.0,22.1,1010.99,18.582347027977466,0.0,0.0,14469841.099452531,194.8701917459099,-76.48623620500258,0
1709522704967,0.0,0.0,-0.4508,0.637,9.7412,0.0,-0.1824,0.1444,7.0,56.0,-78.0,22.1,1011.0,18.081939316788606,0.0,0.0,14469841.099452531,195.6550163489018,-76.48623620500258,0
1709522705043,0.0,0.0,-0.4508,0.6467999999999999,9.7412,0.0114,-0.3192,0.2508,7.0,56.0,-78.0,22.1,1011.03,19.249594715747833,0.0,0.0,14469841.099452531,195.6550163489018,-76.48623620500258,0
1709522705116,0.0,0.0,-0.441,0.6467999999999999,9.731399999999999,-0.1292,-0.114,0.171,5.0,54.0,-76.0,22.1,1011.05,19.249594715747833,0.0,0.0,14469841.099452531,193.82008120537125,-76.48623620500258,0
1709522705185,0.0,0.0,-0.4508,0.637,9.751,0.1938,-0.3002,0.0038,3.0,55.0,-77.0,22.1,1011.02,17.831744477843195,0.0,0.0,14469841.099452531,191.6521304621157,-76.48623620500258,0
1709522705255,0.0,0.0,-0.4508,0.637,9.7608,-0.0912,-0.1672,0.0722,5.0,55.0,-76.0,22.1,1010.96,18.74915494192115,0.0,0.0,14469841.099452531,193.72442890773482,-76.48623620500258,0
1709522705329,0.0,0.0,-0.4508,0.6467999999999999,9.731399999999999,0.0076,-0.095,-0.0342,5.0,55.0,-76.0,22.1,1011.03,18.33214016672345,0.0,0.0,14469841.099452531,193.72442890773482,-76.48623620500258,0
1709522705406,0.0,0.0,-0.4508,0.6467999999999999,9.751,-0.0038,-0.0646,0.1102,4.0,54.0,-78.0,22.1,1010.94,18.33214016672345,0.0,0.0,14469841.099452531,192.76639479905884,-76.48623620500258,0
1709522705483,0.0,0.0,-0.4508,0.637,9.751,0.0456,-0.3382,0.076,3.0,53.0,-79.0,22.1,1011.11,19.249594715747833,0.0,0.0,14469841.099452531,191.76970029610212,-76.48623620500258,0
1709522705561,0.0,0.0,-0.4508,0.6467999999999999,9.751,-0.1026,-0.2356,0.0874,6.0,59.0,-77.0,22.1,1011.03,18.498944072948753,0.0,0.0,14469841.099452531,194.33672690553158,-76.48623620500258,0
