MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709539328249,0.0,0.0,-0.7545999999999999,0.0784,9.731399999999999,0.6194,0.2812,-0.0228,55.0,47.0,-74.0,21.2,1012.48,6.4125797525546835,0.0,0.0,14469841.099452531,238.01460600954462,-76.48623620500258,0
1709539328433,0.0,0.0,-0.7545999999999999,0.098,9.731399999999999,0.0076,-0.4978,0.1102,57.0,53.0,-73.0,21.2,1012.54,5.662853685619358,0.0,0.0,14469841.099452531,235.6125652797309,-76.48623620500258,0
1709539328523,0.0,0.0,-0.7545999999999999,0.0882,9.751,-0.0912,-0.3116,0.0304,56.0,56.0,-69.0,21.2,1012.51,6.162665068050536,0.0,0.0,14469841.099452531,233.53,-76.48623620500258,0
1709539328600,0.0,0.0,-0.7545999999999999,0.0882,9.731399999999999,0.0304,-0.1938,0.0646,56.0,56.0,-71.0,21.2,1012.54,6.4125797525546835,0.0,0.0,14469841.099452531,233.53,-76.48623620500258,0
1709539328697,0.0,0.0,-0.7545999999999999,0.0882,9.731399999999999,0.1596,-0.3192,0.2546,56.0,54.0,-71.0,21.2,1012.39,5.746153917346707,0.0,0.0,14469841.099452531,234.57162667600997,-76.48623620500258,0
1709539328766,0.0,0.0,-0.7545999999999999,0.0882,9.731399999999999,-0.057,-0.2698,0.2394,57.0,58.0,-70.0,21.2,1012.42,6.245969296688387,0.0,0.0,14469841.099452531,233.03178838738637,-76.48623620500258,0
1709539328849,0.0,0.0,-0.7545999999999999,0.0882,9.751,-0.0494,-0.19,-0.0456,58.0,54.0,-69.0,21.2,1012.5,5.746153917346707,0.0,0.0,14469841.099452531,235.57540848888723,-76.48623620500258,0
1709539328931,0.0,0.0,-0.7545999999999999,0.098,9.7412,-0.0418,-0.2736,0.0418,58.0,57.0,-71.0,21.2,1012.59,5.996058609306372,0.0,0.0,14469841.099452531,234.02821161261363,-76.48623620500258,0
1709539329012,0.0,0.0,-0.7644,0.0882,9.751,0.0,-0.209,0.133,59.0,51.0,-67.0,21.2,1012.41,6.162665068050536,0.0,0.0,14469841.099452531,237.68964229371264,-76.48623620500258,0
1709539329114,0.0,0.0,-0.7644,0.0882,9.7412,0.133,-0.1558,0.2204,56.0,57.0,-71.0,21.2,1012.45,6.495885979812659,0.0,0.0,14469841.099452531,233.0229709390852,-76.48623620500258,0
1709539329234,0.0,0.0,-0.7545999999999999,0.098,9.7412,-0.1216,-0.1254,0.2318,57.0,54.0,-70.0,21.1,1012.5,6.162665068050536,0.0,0.0,14469841.099452531,235.07815769897798,-76.48623620500258,0
1709539329345,0.0,0.0,-0.7545999999999999,0.098,9.7412,0.0532,-0.2546,0.1406,58.0,57.0,-67.0,21.1,1012.51,5.746153917346707,0.0,0.0,14469841.099452531,234.02821161261363,-76.48623620500258,0
1709539329444,0.0,0.0,-0.7545999999999999,0.0882,9.7412,-0.0114,-0.0342,-0.0152,58.0,56.0,-69.0,21.1,1012.54,5.662853685619358,0.0,0.0,14469841.099452531,234.5350860052542,-76.48623620500258,0
