MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709516642659,0.0,-0.8917999999999999,0.8036,9.7706,-0.1862,-0.057,0.0722,-4.0,57.0,-63.0,25.1,1011.67,13.329264888649153,0.0,0.0,14469841.099452531,184.515824304589,-76.48623620500258,0
1709516642873,0.0,-0.8917999999999999,0.7938,9.7608,0.0076,-0.095,0.1748,-4.0,58.0,-61.0,25.1,1011.64,13.162543760535808,0.0,0.0,14469841.099452531,184.58481377096246,-76.48623620500258,0
1709516642953,0.0,-0.9016,0.8036,9.7608,0.0266,-0.3306,0.0532,-5.0,58.0,-61.0,25.1,1011.68,13.57935158490202,0.0,0.0,14469841.099452531,183.60289005235097,-76.48623620500258,0
1709516643026,0.0,-0.9016,0.8036,9.7706,-0.0494,-0.0912,0.2166,-5.0,56.0,-62.0,25.1,1011.7,13.079184197258302,0.0,0.0,14469841.099452531,183.4278347476418,-76.48623620500258,0
1709516643108,0.0,-0.9016,0.8036,9.7706,0.1748,0.0418,0.1596,-2.0,54.0,-62.0,25.1,1011.64,13.079184197258302,0.0,0.0,14469841.099452531,186.40890360333856,-76.48623620500258,0
1709516643181,0.0,-0.8917999999999999,0.8036,9.7608,0.0038,-0.2888,0.2242,-5.0,57.0,-62.0,25.1,1011.63,13.329264888649153,0.0,0.0,14469841.099452531,183.5168862449642,-76.48623620500258,0
1709516643254,0.0,-0.8917999999999999,0.8036,9.7706,-0.0532,-0.2622,0.1938,-5.0,57.0,-62.0,25.1,1011.68,13.57935158490202,0.0,0.0,14469841.099452531,183.5168862449642,-76.48623620500258,0
1709516643324,0.0,-0.9016,0.7938,9.7706,0.0152,0.0076,-0.0076,-2.0,55.0,-62.0,25.1,1011.67,13.829444286346648,0.0,0.0,14469841.099452531,186.44743472026914,-76.48623620500258,0
1709516643393,0.0,-0.8917999999999999,0.7938,9.7706,0.0152,-0.1634,0.0798,-6.0,58.0,-64.0,25.1,1011.63,13.996176090346617,0.0,0.0,14469841.099452531,182.6238588862295,-76.48623620500258,0
1709516643470,0.0,-0.9016,0.8036,9.7804,0.0798,-0.0684,0.1292,-6.0,55.0,-62.0,25.2,1011.68,13.162543760535808,0.0,0.0,14469841.099452531,182.30417093557423,-76.48623620500258,0
1709516643545,0.0,-0.9016,0.8036,9.7706,-0.0646,-0.2128,0.095,-6.0,55.0,-62.0,25.2,1011.64,13.079184197258302,0.0,0.0,14469841.099452531,182.30417093557423,-76.48623620500258,0
1709516643622,0.0,-0.8917999999999999,0.7938,9.7706,0.0076,-0.1216,0.0646,-7.0,56.0,-63.0,25.1,1011.65,13.57935158490202,0.0,0.0,14469841.099452531,181.4049836510982,-76.48623620500258,0
1709516643697,0.0,-0.9016,0.7938,9.7608,-0.0038,-0.1748,0.1862,-7.0,56.0,-62.0,25.1,1011.68,13.329264888649153,0.0,0.0,14469841.099452531,181.4049836510982,-76.48623620500258,0
1709516643775,0.0,-0.9016,0.8036,9.7706,0.1064,-0.0228,0.1444,-9.0,58.0,-62.0,25.2,1011.65,13.495988685593886,0.0,0.0,14469841.099452531,539.709620447979,-76.48623620500258,0
1709516643851,0.0,-0.9016,0.8036,9.7608,-0.0304,-0.0874,0.133,-9.0,58.0,-62.0,25.2,1011.59,13.746079385268557,0.0,0.0,14469841.099452531,539.709620447979,-76.48623620500258,0
1709516643930,0.0,-0.8917999999999999,0.8134,9.7608,-0.1026,-0.209,0.0418,-7.0,57.0,-62.0,25.1,1011.68,13.495988685593886,0.0,0.0,14469841.099452531,181.52873244250466,-76.48623620500258,0
1709516644004,0.0,-0.8917999999999999,0.8036,9.7706,-0.0988,0.0304,0.0038,-6.0,57.0,-61.0,25.2,1011.63,12.829109510409562,0.0,0.0,14469841.099452531,182.5209940425055,-76.48623620500258,0
1709516644083,0.0,-0.9016,0.8134,9.7706,-0.0684,-0.095,0.0456,-5.0,56.0,-60.0,25.1,1011.59,13.57935158490202,0.0,0.0,14469841.099452531,183.4278347476418,-76.48623620500258,0
1709516644156,0.0,-0.8917999999999999,0.8036,9.7706,0.0038,-0.3952,0.171,-6.0,58.0,-63.0,25.1,1011.64,13.495988685593886,0.0,0.0,14469841.099452531,182.6238588862295,-76.48623620500258,0
1709516644235,0.0,-0.8917999999999999,0.7938,9.7608,0.1634,-0.0988,0.0722,-6.0,58.0,-63.0,25.1,1011.64,13.329264888649153,0.0,0.0,14469841.099452531,182.6238588862295,-76.48623620500258,0
1709516644307,0.0,-0.8917999999999999,0.8036,9.7804,0.0798,-0.1368,0.1026,-6.0,56.0,-62.0,25.1,1011.63,13.746079385268557,0.0,0.0,14469841.099452531,182.4144964337146,-76.48623620500258,0
1709516644379,0.0,-0.9016,0.8036,9.7608,-0.0722,-0.0912,0.1634,-5.0,57.0,-62.0,25.1,1011.6,13.996176090346617,0.0,0.0,14469841.099452531,183.5168862449642,-76.48623620500258,0
