MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709517271613,0.0,0.0,-0.8917999999999999,0.8036,9.7706,0.0456,-0.323,0.1824,-3.0,56.0,-63.0,24.5,1011.59,14.079542993293103,0.0,0.0,14469841.099452531,185.46351449887413,-76.48623620500258,0
1709517271724,0.0,0.0,-0.9016,0.8036,9.7608,-0.1178,-0.0418,0.2698,-7.0,57.0,-63.0,24.5,1011.51,13.746079385268557,0.0,0.0,14469841.099452531,181.52873244250466,-76.48623620500258,0
1709517271793,0.0,0.0,-0.8917999999999999,0.8036,9.751,0.0076,-0.304,0.1368,-7.0,57.0,-63.0,24.5,1011.56,14.246278801147978,0.0,0.0,14469841.099452531,181.52873244250466,-76.48623620500258,0
1709517271858,0.0,0.0,-0.9016,0.8036,9.751,-0.0494,-0.152,0.2014,-5.0,59.0,-62.0,24.6,1011.56,13.996176090346617,0.0,0.0,14469841.099452531,183.68599962491933,-76.48623620500258,0
1709517271937,0.0,0.0,-0.9016,0.7938,9.7608,-0.057,-0.0342,0.0912,-6.0,56.0,-63.0,24.6,1011.57,14.496387517997466,0.0,0.0,14469841.099452531,182.4144964337146,-76.48623620500258,0
1709517272007,0.0,0.0,-0.8917999999999999,0.8036,9.7608,-0.0342,-0.0532,0.0722,-7.0,56.0,-62.0,24.6,1011.57,14.246278801147978,0.0,0.0,14469841.099452531,181.4049836510982,-76.48623620500258,0
1709517272073,0.0,0.0,-0.9016,0.7938,9.7608,-0.076,-0.0684,0.1938,-7.0,56.0,-62.0,24.6,1011.59,14.079542993293103,0.0,0.0,14469841.099452531,181.4049836510982,-76.48623620500258,0
1709517272137,0.0,0.0,-0.9016,0.8134,9.7706,0.0266,-0.0304,0.2166,-6.0,57.0,-62.0,24.6,1011.57,13.996176090346617,0.0,0.0,14469841.099452531,182.5209940425055,-76.48623620500258,0
1709517272202,0.0,0.0,-0.8917999999999999,0.8036,9.7412,0.0874,-0.3116,0.1482,-5.0,57.0,-61.0,24.6,1011.56,13.996176090346617,0.0,0.0,14469841.099452531,183.5168862449642,-76.48623620500258,0
1709517272266,0.0,0.0,-0.9016,0.7938,9.751,-0.0342,-0.2432,0.209,-5.0,57.0,-61.0,24.6,1011.57,14.246278801147978,0.0,0.0,14469841.099452531,183.5168862449642,-76.48623620500258,0
1709517272331,0.0,0.0,-0.9016,0.8036,9.7706,-0.0722,-0.1102,0.0342,-6.0,56.0,-62.0,24.6,1011.48,14.579758425010485,0.0,0.0,14469841.099452531,182.4144964337146,-76.48623620500258,0
1709517272406,0.0,0.0,-0.8917999999999999,0.8036,9.7608,-0.0798,-0.266,0.114,-5.0,57.0,-60.0,24.6,1011.51,14.579758425010485,0.0,0.0,14469841.099452531,183.5168862449642,-76.48623620500258,0
1709517272492,0.0,0.0,-0.9016,0.7938,9.7608,-0.1596,-0.19,0.247,-5.0,60.0,-64.0,24.6,1011.48,14.496387517997466,0.0,0.0,14469841.099452531,183.7663583092738,-76.48623620500258,0
1709517272556,0.0,0.0,-0.9016,0.8036,9.7608,-0.0532,-0.1482,0.0874,-4.0,60.0,-64.0,24.6,1011.51,14.579758425010485,0.0,0.0,14469841.099452531,184.71592516570965,-76.48623620500258,0
