MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709535975364,0.0,0.0,0.3038,0.9603999999999999,9.6922,-0.038,-0.095,0.228,-102.0,-15.0,-92.0,27.3,1011.8,12.579040827778105,0.0,0.0,14469841.099452531,450.1641138759674,-76.48623620500258,0
1709535975495,0.0,0.0,0.3038,0.9603999999999999,9.6824,-0.019,-0.2926,0.1444,-103.0,-14.0,-93.0,27.3,1011.8,11.995570582910503,0.0,0.0,14469841.099452531,450.78965884116207,-76.48623620500258,0
1709535975560,0.0,0.0,0.3038,0.9506,9.6922,0.057,-0.0874,0.095,-102.0,-15.0,-92.0,27.3,1011.81,11.578826133017163,0.0,0.0,14469841.099452531,450.1641138759674,-76.48623620500258,0
1709535975631,0.0,0.0,0.3038,0.9506,9.6922,-0.1634,-0.133,0.0988,-102.0,-15.0,-92.0,27.3,1011.83,11.745521912018575,0.0,0.0,14469841.099452531,450.1641138759674,-76.48623620500258,0
1709535975697,0.0,0.0,0.294,0.9506,9.6922,-0.0076,-0.0532,0.2584,-102.0,-13.0,-92.0,27.3,1011.86,12.495685934452297,0.0,0.0,14469841.099452531,451.26675525941545,-76.48623620500258,0
1709535975760,0.0,0.0,0.3038,0.9506,9.702,-0.1824,-0.3306,0.171,-100.0,-15.0,-91.0,27.3,1011.78,11.995570582910503,0.0,0.0,14469841.099452531,449.99923439005187,-76.48623620500258,0
1709535975825,0.0,0.0,0.3038,0.9506,9.6922,-0.1254,-0.2584,0.1634,-100.0,-15.0,-91.0,27.3,1011.75,12.495685934452297,0.0,0.0,14469841.099452531,449.99923439005187,-76.48623620500258,0
1709535975885,0.0,0.0,0.3038,0.9506,9.6922,0.1026,-0.0874,0.114,-102.0,-14.0,-94.0,27.3,1011.77,11.912220358945797,0.0,0.0,14469841.099452531,450.71470645323313,-76.48623620500258,0
1709535975945,0.0,0.0,0.3038,0.9506,9.702,0.1026,-0.2812,0.1824,-105.0,-14.0,-95.0,27.4,1011.68,12.328978149048949,0.0,0.0,14469841.099452531,450.9353566314086,-76.48623620500258,0
1709535976008,0.0,0.0,0.3038,0.9506,9.6922,-0.0798,-0.1216,0.0798,-105.0,-14.0,-95.0,27.4,1011.86,12.328978149048949,0.0,0.0,14469841.099452531,450.9353566314086,-76.48623620500258,0
1709535976073,0.0,0.0,0.3038,0.9506,9.702,0.0608,-0.0988,0.1406,-104.0,-11.0,-91.0,27.4,1011.8,11.578826133017163,0.0,0.0,14469841.099452531,452.4923174785771,-76.48623620500258,0
1709535976139,0.0,0.0,0.294,0.9408,9.6922,0.0038,-0.057,0.1254,-103.0,-13.0,-94.0,27.4,1011.91,12.912467072207484,0.0,0.0,14469841.099452531,451.33652994470447,-76.48623620500258,0
1709535976206,0.0,0.0,0.3038,0.9506,9.6824,0.0646,-0.0874,0.038,-103.0,-13.0,-94.0,27.4,1011.82,11.828870801988383,0.0,0.0,14469841.099452531,451.33652994470447,-76.48623620500258,0
1709535976274,0.0,0.0,0.3038,0.9506,9.702,0.0418,0.1064,0.0798,-104.0,-12.0,-91.0,27.4,1011.83,12.412331708212525,0.0,0.0,14469841.099452531,451.948055344822,-76.48623620500258,0
1709535976340,0.0,0.0,0.3038,0.9506,9.6922,-0.0304,-0.2242,0.209,-105.0,-12.0,-91.0,27.4,1011.83,12.912467072207484,0.0,0.0,14469841.099452531,452.01019824834304,-76.48623620500258,0
1709535976407,0.0,0.0,0.3038,0.9506,9.6824,-0.0076,-0.1406,0.0874,-105.0,-12.0,-91.0,27.4,1011.71,12.328978149048949,0.0,0.0,14469841.099452531,452.01019824834304,-76.48623620500258,0
1709535976475,0.0,0.0,0.3136,0.9506,9.6922,0.1558,-0.1292,0.095,-105.0,-15.0,-91.0,27.4,1011.82,12.328978149048949,0.0,0.0,14469841.099452531,450.399897645844,-76.48623620500258,0
1709535976542,0.0,0.0,0.3038,0.9506,9.6922,-0.019,-0.1026,0.152,-103.0,-10.0,-93.0,27.4,1011.77,12.328978149048949,0.0,0.0,14469841.099452531,452.98468269113795,-76.48623620500258,0
1709535976613,0.0,0.0,0.3038,0.9408,9.6922,-0.0418,-0.1292,0.3154,-103.0,-10.0,-91.0,27.4,1011.82,12.328978149048949,0.0,0.0,14469841.099452531,452.98468269113795,-76.48623620500258,0
1709535976679,0.0,0.0,0.3038,0.9506,9.6824,0.0038,-0.1026,0.0152,-105.0,-14.0,-91.0,27.4,1011.82,12.579040827778105,0.0,0.0,14469841.099452531,450.9353566314086,-76.48623620500258,0
1709535976745,0.0,0.0,0.3038,0.9408,9.702,-0.076,0.0,0.1634,-104.0,-15.0,-93.0,27.4,1011.74,12.328978149048949,0.0,0.0,14469841.099452531,450.32278358808185,-76.48623620500258,0
1709535976815,0.0,0.0,0.3038,0.9603999999999999,9.6922,-0.0228,-0.0342,0.1938,-105.0,-13.0,-91.0,27.4,1011.88,12.328978149048949,0.0,0.0,14469841.099452531,451.4721533501189,-76.48623620500258,0
1709535976882,0.0,0.0,0.3038,0.9506,9.6824,0.0684,0.0076,0.057,-105.0,-13.0,-91.0,27.4,1011.82,12.412331708212525,0.0,0.0,14469841.099452531,451.4721533501189,-76.48623620500258,0
1709535976949,0.0,0.0,0.3038,0.9506,9.6922,-0.0722,0.0988,0.2014,-103.0,-12.0,-94.0,27.4,1011.76,12.328978149048949,0.0,0.0,14469841.099452531,451.8847217897256,-76.48623620500258,0
1709535977017,0.0,0.0,0.3038,0.9506,9.6922,-0.0228,-0.1634,0.1102,-104.0,-13.0,-91.0,27.4,1011.74,12.078921473892342,0.0,0.0,14469841.099452531,451.4049836510982,-76.48623620500258,0
