MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709516247791,0.0,-0.882,0.784,9.7608,0.038,-0.0646,0.1178,-4.0,53.0,-75.0,23.3,1011.62,12.745752615746895,0.0,0.0,14469841.099452531,184.21397248013437,-76.48623620500258,0
1709516248005,0.0,-0.8917999999999999,0.7742,9.7608,0.0646,-0.1786,0.2052,-5.0,50.0,-75.0,23.3,1011.78,13.4126264535096,0.0,0.0,14469841.099452531,182.8194068625004,-76.48623620500258,0
1709516248078,0.0,-0.8917999999999999,0.784,9.7608,-0.2622,-0.1824,0.3116,-3.0,50.0,-73.0,23.3,1011.73,12.912467072207484,0.0,0.0,14469841.099452531,185.0963696375495,-76.48623620500258,0
1709516248148,0.0,-0.8917999999999999,0.7938,9.7706,0.0304,-0.1786,0.133,-6.0,50.0,-72.0,23.4,1011.64,13.329264888649153,0.0,0.0,14469841.099452531,181.68722658736908,-76.48623620500258,0
1709516248228,0.0,-0.8917999999999999,0.784,9.7608,-0.019,-0.2622,0.0456,-5.0,53.0,-73.0,23.4,1011.68,12.662396388204716,0.0,0.0,14469841.099452531,183.14068824002658,-76.48623620500258,0
1709516248297,0.0,-0.882,0.784,9.7608,-0.0114,-0.209,0.1444,-5.0,53.0,-73.0,23.4,1011.71,12.662396388204716,0.0,0.0,14469841.099452531,183.14068824002658,-76.48623620500258,0
1709516248375,0.0,-0.8917999999999999,0.7938,9.751,-0.019,-0.0836,0.0912,-6.0,52.0,-73.0,23.4,1011.76,12.579040827778105,0.0,0.0,14469841.099452531,181.948055344822,-76.48623620500258,0
1709516248446,0.0,-0.8917999999999999,0.784,9.7608,-0.1216,-0.1216,0.0266,-3.0,52.0,-73.0,23.4,1011.67,12.829109510409562,0.0,0.0,14469841.099452531,185.228134325565,-76.48623620500258,0
1709516248518,0.0,-0.8917999999999999,0.784,9.7608,0.019,-0.114,0.1406,-3.0,56.0,-75.0,23.4,1011.71,12.662396388204716,0.0,0.0,14469841.099452531,185.46351449887413,-76.48623620500258,0
1709516248587,0.0,-0.8917999999999999,0.784,9.7706,0.0266,-0.0684,0.0722,-3.0,56.0,-75.0,23.4,1011.67,13.57935158490202,0.0,0.0,14469841.099452531,185.46351449887413,-76.48623620500258,0
1709516248661,0.0,-0.9016,0.784,9.7706,0.0038,-0.247,0.1026,-4.0,51.0,-74.0,23.4,1011.76,12.412331708212525,0.0,0.0,14469841.099452531,184.04539399045538,-76.48623620500258,0
1709516248741,0.0,-0.8917999999999999,0.784,9.7608,-0.1444,-0.152,0.1558,-3.0,53.0,-74.0,23.4,1011.71,12.829109510409562,0.0,0.0,14469841.099452531,185.2902997038979,-76.48623620500258,0
1709516248815,0.0,-0.8917999999999999,0.7938,9.7706,-0.0152,0.0114,0.2052,-3.0,52.0,-73.0,23.4,1011.76,13.079184197258302,0.0,0.0,14469841.099452531,185.228134325565,-76.48623620500258,0
1709516248893,0.0,-0.9016,0.784,9.7608,-0.1178,-0.1292,0.0646,-7.0,50.0,-73.0,23.4,1011.65,12.412331708212525,0.0,0.0,14469841.099452531,180.56038960567867,-76.48623620500258,0
1709516248968,0.0,-0.8917999999999999,0.784,9.7608,0.1292,-0.209,0.19,-7.0,50.0,-73.0,23.4,1011.67,13.079184197258302,0.0,0.0,14469841.099452531,180.56038960567867,-76.48623620500258,0
1709516249048,0.0,-0.8917999999999999,0.784,9.7608,-0.019,-0.247,0.1102,-6.0,54.0,-75.0,23.4,1011.64,13.4126264535096,0.0,0.0,14469841.099452531,182.1898082540901,-76.48623620500258,0
1709516249123,0.0,-0.9016,0.784,9.7706,0.0874,-0.1444,0.1216,-5.0,52.0,-75.0,23.4,1011.73,12.829109510409562,0.0,0.0,14469841.099452531,183.03767544287257,-76.48623620500258,0
1709516249203,0.0,-0.8722,0.7938,9.751,-0.1102,-0.1216,0.1102,-5.0,51.0,-74.0,23.4,1011.8,13.079184197258302,0.0,0.0,14469841.099452531,182.93066066347944,-76.48623620500258,0
1709516249276,0.0,-0.9016,0.784,9.7608,-0.0684,-0.114,-0.019,-5.0,51.0,-76.0,23.4,1011.76,12.829109510409562,0.0,0.0,14469841.099452531,182.93066066347944,-76.48623620500258,0
1709516249353,0.0,-0.9016,0.784,9.7608,-0.0646,0.0228,0.0798,-7.0,52.0,-76.0,23.4,1011.7,12.829109510409562,0.0,0.0,14469841.099452531,180.86319573818582,-76.48623620500258,0
1709516249428,0.0,-0.8917999999999999,0.784,9.7608,-0.0532,-0.0646,0.19,-3.0,52.0,-74.0,23.4,1011.57,12.412331708212525,0.0,0.0,14469841.099452531,185.228134325565,-76.48623620500258,0
1709516249502,0.0,-0.882,0.784,9.7804,-0.0684,0.0608,0.1482,-6.0,53.0,-75.0,23.4,1011.68,12.662396388204716,0.0,0.0,14469841.099452531,182.07118362128136,-76.48623620500258,0
1709516249572,0.0,-0.9016,0.7742,9.751,-0.076,-0.361,0.2432,-6.0,54.0,-75.0,23.5,1011.71,12.579040827778105,0.0,0.0,14469841.099452531,182.1898082540901,-76.48623620500258,0
1709516249651,0.0,-0.8917999999999999,0.7938,9.7706,-0.0076,-0.1292,0.2014,-6.0,54.0,-75.0,23.5,1011.68,13.079184197258302,0.0,0.0,14469841.099452531,182.1898082540901,-76.48623620500258,0
1709516249722,0.0,-0.8917999999999999,0.784,9.7608,0.0608,-0.3268,0.0874,-6.0,49.0,-76.0,23.4,1011.65,13.079184197258302,0.0,0.0,14469841.099452531,181.5489425931702,-76.48623620500258,0
1709516249795,0.0,-0.8917999999999999,0.7742,9.7706,-0.1292,-0.209,0.0608,-7.0,51.0,-74.0,23.5,1011.67,13.162543760535808,0.0,0.0,14469841.099452531,180.71470645323313,-76.48623620500258,0
1709516249873,0.0,-0.882,0.8231999999999999,9.7608,-0.0038,-0.0912,0.1444,-6.0,55.0,-74.0,23.5,1011.7,13.495988685593886,0.0,0.0,14469841.099452531,182.30417093557423,-76.48623620500258,0
1709516249947,0.0,-0.9016,0.7545999999999999,9.7608,0.152,-0.0342,0.0722,-6.0,55.0,-74.0,23.5,1011.7,12.912467072207484,0.0,0.0,14469841.099452531,182.30417093557423,-76.48623620500258,0
1709516250028,0.0,-0.9016,0.7742,9.7608,0.0608,-0.1672,0.057,-5.0,55.0,-75.0,23.5,1011.63,13.329264888649153,0.0,0.0,14469841.099452531,183.33557109226518,-76.48623620500258,0
1709516250100,0.0,-0.882,0.7644,9.7608,0.0608,-0.1558,0.1824,-5.0,53.0,-74.0,23.5,1011.68,13.079184197258302,0.0,0.0,14469841.099452531,183.14068824002658,-76.48623620500258,0
1709516250180,0.0,-0.8917999999999999,0.833,9.7706,-0.0076,-0.1938,0.1444,-6.0,53.0,-76.0,23.5,1011.57,13.6627151514586,0.0,0.0,14469841.099452531,182.07118362128136,-76.48623620500258,0
1709516250253,0.0,-0.8917999999999999,0.735,9.7608,0.0418,-0.3496,0.0798,-6.0,53.0,-73.0,23.5,1011.67,12.912467072207484,0.0,0.0,14469841.099452531,182.07118362128136,-76.48623620500258,0
1709516250332,0.0,-0.8917999999999999,0.8134,9.751,0.0494,-0.4788,-0.038,-6.0,51.0,-73.0,23.5,1011.64,13.4126264535096,0.0,0.0,14469841.099452531,181.82016319224306,-76.48623620500258,0
1709516250405,0.0,-0.8917999999999999,0.8036,9.751,0.0722,-0.2698,0.2736,-5.0,50.0,-75.0,23.5,1011.68,12.579040827778105,0.0,0.0,14469841.099452531,182.8194068625004,-76.48623620500258,0
1709516250485,0.0,-0.9016,0.7742,9.7608,-0.114,-0.2508,0.1748,-9.0,53.0,-74.0,23.5,1011.62,13.9128098546978,0.0,0.0,14469841.099452531,538.8924618870691,-76.48623620500258,0
1709516250557,0.0,-0.882,0.7938,9.7608,-0.0342,-0.3154,0.3078,-6.0,48.0,-73.0,23.5,1011.59,13.9128098546978,0.0,0.0,14469841.099452531,181.4049836510982,-76.48623620500258,0
1709516250635,0.0,-0.8917999999999999,0.7742,9.7608,0.1862,0.0304,-0.0076,-6.0,48.0,-73.0,23.5,1011.64,13.245903990992863,0.0,0.0,14469841.099452531,181.4049836510982,-76.48623620500258,0
1709516250711,0.0,-0.8917999999999999,0.8036,9.7706,-0.0114,-0.0836,0.2204,-5.0,50.0,-72.0,23.5,1011.64,12.9958253011505,0.0,0.0,14469841.099452531,182.8194068625004,-76.48623620500258,0
1709516250792,0.0,-0.9016,0.7644,9.7608,-0.0342,-0.1368,-0.019,-5.0,54.0,-73.0,23.5,1011.73,13.245903990992863,0.0,0.0,14469841.099452531,183.23991879462875,-76.48623620500258,0
1709516250871,0.0,-0.8917999999999999,0.8134,9.7706,-0.019,-0.1368,0.2052,-5.0,52.0,-74.0,23.5,1011.67,13.57935158490202,0.0,0.0,14469841.099452531,183.03767544287257,-76.48623620500258,0
1709516250942,0.0,-0.9016,0.7644,9.7608,-0.0304,-0.0912,0.0798,-5.0,49.0,-74.0,23.5,1011.72,13.57935158490202,0.0,0.0,14469841.099452531,182.70365797044423,-76.48623620500258,0
1709516251016,0.0,-0.8917999999999999,0.7644,9.751,-0.0076,-0.2204,0.076,-5.0,49.0,-74.0,23.5,1011.66,13.245903990992863,0.0,0.0,14469841.099452531,182.70365797044423,-76.48623620500258,0
1709516251093,0.0,-0.9016,0.784,9.7608,-0.0494,-0.2242,0.1824,-4.0,51.0,-74.0,23.5,1011.7,13.4126264535096,0.0,0.0,14469841.099452531,184.04539399045538,-76.48623620500258,0
1709516251169,0.0,-0.8917999999999999,0.7938,9.7608,0.0266,-0.1292,0.1748,-7.0,54.0,-74.0,23.5,1011.64,13.162543760535808,0.0,0.0,14469841.099452531,181.14395684873273,-76.48623620500258,0
