MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709540294379,0.0,0.0,-0.2352,-5.6056,7.683199999999999,0.6878,-0.057,0.5358,52.0,82.0,-148.0,23.6,1012.85,3.8304170925309977,0.0,0.0,14469841.099452531,220.91067770656923,-76.48623620500258,0
1709540294545,0.0,0.0,-0.21559999999999999,-5.5958,7.6537999999999995,-0.1216,-0.6042,-0.1976,55.0,84.0,-148.0,23.6,1012.83,3.8304170925309977,0.0,0.0,14469841.099452531,221.7452514937372,-76.48623620500258,0
1709540294624,0.0,0.0,-0.3136,-5.6742,7.614599999999999,0.494,0.2812,-0.057,55.0,84.0,-148.0,23.6,1012.85,3.8304170925309977,0.0,0.0,14469841.099452531,221.7452514937372,-76.48623620500258,0
1709540294695,0.0,0.0,-0.20579999999999998,-5.5762,7.6537999999999995,0.7106,-0.0798,-0.5586,56.0,86.0,-148.0,23.6,1012.88,3.330717594664585,0.0,0.0,14469841.099452531,221.60067782276167,-76.48623620500258,0
1709540294782,0.0,0.0,-0.294,-5.6742,7.614599999999999,0.342,-0.0114,-0.3154,58.0,80.0,-148.0,23.6,1012.79,3.8304170925309977,0.0,0.0,14469841.099452531,224.47211187138234,-76.48623620500258,0
1709540294865,0.0,0.0,-0.2646,-5.635,7.614599999999999,-0.589,0.2204,0.209,54.0,84.0,-149.0,23.6,1012.83,3.4972814307195197,0.0,0.0,14469841.099452531,221.2652262721076,-76.48623620500258,0
1709540294941,0.0,0.0,-0.25479999999999997,-5.6154,7.644,-0.1064,-0.4142,0.8132,53.0,80.0,-148.0,23.6,1012.85,3.8304170925309977,0.0,0.0,14469841.099452531,222.05447324857695,-76.48623620500258,0
1709540295006,0.0,0.0,-0.294,-5.6742,7.5851999999999995,-1.0298,0.2888,0.4902,53.0,80.0,-148.0,23.6,1012.82,3.4972814307195197,0.0,0.0,14469841.099452531,222.05447324857695,-76.48623620500258,0
1709540295076,0.0,0.0,-0.2352,-5.6154,7.6636,0.931,0.266,-0.3154,54.0,81.0,-149.0,23.6,1012.82,3.9969889184794836,0.0,0.0,14469841.099452531,222.2200675259798,-76.48623620500258,0
1709540295149,0.0,0.0,-0.2352,-5.6251999999999995,7.644,-0.2166,-0.1216,0.3762,56.0,84.0,-149.0,23.6,1012.85,4.330140560944269,0.0,0.0,14469841.099452531,222.2200675259798,-76.48623620500258,0
1709540295220,0.0,0.0,-0.3528,-5.6742,7.5558,-0.133,-0.5282,0.38,56.0,84.0,-149.0,23.7,1012.76,4.080275830259323,0.0,0.0,14469841.099452531,222.2200675259798,-76.48623620500258,0
1709540295322,0.0,0.0,-0.3136,-5.6251999999999995,7.6342,-0.8816,0.2052,1.1438,55.0,84.0,-149.0,23.6,1012.84,3.8304170925309977,0.0,0.0,14469841.099452531,221.7452514937372,-76.48623620500258,0
1709540295405,0.0,0.0,-0.2842,-5.654599999999999,7.5754,0.437,0.0608,0.2508,55.0,84.0,-149.0,23.6,1012.85,4.163563407919404,0.0,0.0,14469841.099452531,221.7452514937372,-76.48623620500258,0
1709540295492,0.0,0.0,-0.2646,-5.6154,7.6734,0.5814,-1.0146,1.7062,55.0,79.0,-150.0,23.6,1012.85,3.5805643474393865,0.0,0.0,14469841.099452531,223.37573341979973,-76.48623620500258,0
1709540295583,0.0,0.0,-0.3528,-5.654599999999999,7.5362,1.387,-0.19,-1.1134,53.0,84.0,-150.0,23.6,1012.87,3.413999179801148,0.0,0.0,14469841.099452531,220.7799741641836,-76.48623620500258,0
1709540295676,0.0,0.0,-0.3136,-5.6154,7.5851999999999995,-1.596,-0.3382,0.2546,54.0,86.0,-147.0,23.6,1012.82,4.080275830259323,0.0,0.0,14469841.099452531,220.65499844038752,-76.48623620500258,0
1709540295768,0.0,0.0,-0.2646,-5.6448,7.6244,-0.2774,0.4332,-0.5244,54.0,83.0,-147.0,23.7,1012.81,3.8304170925309977,0.0,0.0,14469841.099452531,221.57812486997523,-76.48623620500258,0
1709540295862,0.0,0.0,-0.2352,-5.6644,7.5362,-0.8664,0.2736,-0.2584,54.0,84.0,-150.0,23.6,1012.88,3.330717594664585,0.0,0.0,14469841.099452531,221.2652262721076,-76.48623620500258,0
1709540295947,0.0,0.0,-0.1372,-5.684,7.6244,2.9754,0.6878,0.76,53.0,80.0,-148.0,23.6,1012.82,3.4972814307195197,0.0,0.0,14469841.099452531,222.05447324857695,-76.48623620500258,0
1709540296036,0.0,0.0,-0.43119999999999997,-5.517399999999999,7.7223999999999995,1.634,-3.7278,0.6194,55.0,81.0,-150.0,23.6,1012.76,3.8304170925309977,0.0,0.0,14469841.099452531,222.7069887737929,-76.48623620500258,0
