MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709539020743,0.0,0.0,-0.1568,3.7142,9.1924,0.4636,-0.1672,0.2014,-145.0,125.0,-56.0,22.9,1012.28,8.495435330197207,0.0,0.0,14469841.099452531,499.29360520094116,-76.48623620500258,0
1709539020886,0.0,0.0,-0.1568,3.7436,9.182599999999999,0.3952,-0.0836,0.0836,-144.0,133.0,-50.0,22.9,1012.34,7.495612676189469,0.0,0.0,14469841.099452531,501.255911231273,-76.48623620500258,0
1709539020977,0.0,0.0,-0.1568,3.7436,9.2022,1.2312,-0.0836,0.19,-142.0,135.0,-48.0,22.9,1012.37,7.578927565353574,0.0,0.0,14469841.099452531,502.0824003131435,-76.48623620500258,0
1709539021074,0.0,0.0,-0.1568,3.7828,9.163,0.874,-0.3838,0.4484,-146.0,132.0,-46.0,22.9,1012.32,7.245672006867592,0.0,0.0,14469841.099452531,500.64703654746046,-76.48623620500258,0
1709539021189,0.0,0.0,-0.1568,3.7239999999999998,9.182599999999999,0.1444,-0.2356,0.1406,-144.0,134.0,-49.0,22.9,1012.28,7.495612676189469,0.0,0.0,14469841.099452531,501.4698889762769,-76.48623620500258,0
1709539021266,0.0,0.0,-0.147,3.822,9.1728,0.3382,-0.0722,0.2204,-143.0,131.0,-48.0,22.9,1012.29,7.995512007203084,0.0,0.0,14469841.099452531,501.02229827293377,-76.48623620500258,0
1709539021352,0.0,0.0,-0.1568,3.7828,9.1924,-0.114,-0.1444,0.0988,-146.0,134.0,-47.0,22.9,1012.4,7.328984896958782,0.0,0.0,14469841.099452531,501.0759683254729,-76.48623620500258,0
1709539021431,0.0,0.0,-0.1568,3.7828,9.1728,0.5396,-0.1292,-0.0152,-145.0,131.0,-48.0,22.9,1012.38,7.7455593428580505,0.0,0.0,14469841.099452531,500.62618113490373,-76.48623620500258,0
1709539021513,0.0,0.0,-0.147,3.8122,9.182599999999999,-0.247,-0.3116,0.0608,-144.0,136.0,-47.0,22.9,1012.38,7.7455593428580505,0.0,0.0,14469841.099452531,501.89342295838327,-76.48623620500258,0
1709539021581,0.0,0.0,-0.147,3.822,9.1728,-0.4598,-0.0798,-0.0228,-144.0,136.0,-47.0,22.9,1012.28,7.7455593428580505,0.0,0.0,14469841.099452531,501.89342295838327,-76.48623620500258,0
1709539021661,0.0,0.0,-0.1568,3.7338,9.1924,-0.0228,-0.1444,0.1254,-142.0,134.0,-51.0,22.9,1012.4,7.495612676189469,0.0,0.0,14469841.099452531,501.8697176310172,-76.48623620500258,0
1709539021759,0.0,0.0,-0.1568,3.7534,9.182599999999999,-0.513,-0.0342,0.0684,-140.0,133.0,-51.0,22.9,1012.37,7.245672006867592,0.0,0.0,14469841.099452531,502.0611992856142,-76.48623620500258,0
1709539021845,0.0,0.0,-0.1568,3.7436,9.1924,0.1862,-0.0266,0.3534,-145.0,131.0,-47.0,22.9,1012.37,6.829117551249595,0.0,0.0,14469841.099452531,500.62618113490373,-76.48623620500258,0
1709539021945,0.0,0.0,-0.147,3.7828,9.182599999999999,-0.5434,-0.1862,-0.0076,-143.0,135.0,-49.0,22.9,1012.34,7.828876231213187,0.0,0.0,14469841.099452531,501.88165549510387,-76.48623620500258,0
1709539022038,0.0,0.0,-0.1568,3.7632,9.2022,0.2546,0.209,0.1368,-142.0,132.0,-50.0,22.9,1012.25,8.495435330197207,0.0,0.0,14469841.099452531,501.4398408462893,-76.48623620500258,0
1709539022114,0.0,0.0,-0.1568,3.7043999999999997,9.1924,-0.3876,-0.1102,-0.0532,-144.0,136.0,-50.0,22.9,1012.34,8.328791556596661,0.0,0.0,14469841.099452531,501.89342295838327,-76.48623620500258,0
1709539022194,0.0,0.0,-0.1666,3.8318,9.2022,0.0836,-0.3078,0.2584,-143.0,132.0,-50.0,22.9,1012.38,7.495612676189469,0.0,0.0,14469841.099452531,501.2393899573615,-76.48623620500258,0
1709539022288,0.0,0.0,-0.147,3.7436,9.1728,0.6346,-0.1368,0.1178,-146.0,138.0,-48.0,22.9,1012.23,8.078830894852608,0.0,0.0,14469841.099452531,501.9164610671188,-76.48623620500258,0
1709539022383,0.0,0.0,-0.1568,3.7729999999999997,9.2022,0.171,-0.1748,-0.0228,-146.0,133.0,-47.0,22.9,1012.32,7.079048225694144,0.0,0.0,14469841.099452531,500.86223371955367,-76.48623620500258,0
1709539022474,0.0,0.0,-0.1666,3.7632,9.1924,-0.0266,-0.2888,-0.1178,-143.0,133.0,-47.0,22.9,1012.32,7.495612676189469,0.0,0.0,14469841.099452531,501.4549736385826,-76.48623620500258,0
1709539022571,0.0,0.0,-0.1568,3.7338,9.182599999999999,-0.057,-0.1634,0.0912,-143.0,136.0,-47.0,22.9,1012.35,7.828876231213187,0.0,0.0,14469841.099452531,502.0927730036781,-76.48623620500258,0
1709539022657,0.0,0.0,-0.1568,3.6946,9.182599999999999,1.6872,-0.0874,0.5548,-144.0,134.0,-47.0,22.9,1012.28,8.078830894852608,0.0,0.0,14469841.099452531,501.4698889762769,-76.48623620500258,0
1709539022763,0.0,0.0,-0.147,3.8024,9.163,-0.418,-0.0722,0.0076,-143.0,135.0,-46.0,22.9,1012.29,7.495612676189469,0.0,0.0,14469841.099452531,501.88165549510387,-76.48623620500258,0
1709539022884,0.0,0.0,-0.1568,3.8808,9.182599999999999,1.2312,0.4066,0.2128,-142.0,132.0,-48.0,23.0,1012.28,7.7455593428580505,0.0,0.0,14469841.099452531,501.4398408462893,-76.48623620500258,0
1709539023009,0.0,0.0,-0.147,3.7534,9.1728,-0.5586,0.095,-0.1026,-147.0,132.0,-46.0,23.0,1012.38,7.7455593428580505,0.0,0.0,14469841.099452531,500.4525446005756,-76.48623620500258,0
1709539023136,0.0,0.0,-0.1568,3.8122,9.1728,0.0228,-0.3078,0.1596,-147.0,116.0,-59.0,22.9,1012.37,7.495612676189469,0.0,0.0,14469841.099452531,496.8075234881655,-76.48623620500258,0
1709539023245,0.0,0.0,-0.147,3.7729999999999997,9.1728,-0.0266,-0.0038,0.0114,-145.0,136.0,-47.0,23.0,1012.35,7.578927565353574,0.0,0.0,14469841.099452531,501.69553096760825,-76.48623620500258,0
1709539023401,0.0,0.0,-0.1568,3.8024,9.1924,0.076,0.0912,0.1102,-144.0,134.0,-48.0,23.0,1012.35,7.828876231213187,0.0,0.0,14469841.099452531,501.4698889762769,-76.48623620500258,0
