MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709518570798,0.0,0.0,-0.9212,0.784,9.751,-0.133,-0.3116,0.152,-18.0,92.0,17.0,23.0,1011.15,17.66495125782515,0.0,0.0,14469841.099452531,537.4597974220607,-76.48623620500258,0
1709518571122,0.0,0.0,-0.9212,0.7938,9.751,-0.1444,-0.2242,0.1102,-18.0,94.0,15.0,23.0,1011.16,17.99854036926664,0.0,0.0,14469841.099452531,537.6896945456695,-76.48623620500258,0
1709518571270,0.0,0.0,-0.9212,0.7938,9.751,-0.1368,-0.399,0.1938,-19.0,94.0,14.0,22.9,1011.16,17.414766436485102,0.0,0.0,14469841.099452531,537.1028984060549,-76.48623620500258,0
1709518571416,0.0,0.0,-0.9114,0.784,9.751,0.0266,-0.3382,0.1596,-17.0,94.0,15.0,22.9,1011.12,17.331372831641048,0.0,0.0,14469841.099452531,538.2788012491826,-76.48623620500258,0
1709518571526,0.0,0.0,-0.9309999999999999,0.7938,9.751,0.0,-0.1254,0.076,-19.0,92.0,15.0,22.9,1011.17,17.66495125782515,0.0,0.0,14469841.099452531,536.8612259996311,-76.48623620500258,0
1709518571648,0.0,0.0,-0.9212,0.7938,9.7706,-0.1216,-0.1976,0.1824,-18.0,92.0,15.0,22.9,1011.22,18.16533893219391,0.0,0.0,14469841.099452531,537.4597974220607,-76.48623620500258,0
1709518571753,0.0,0.0,-0.9114,0.7938,9.751,-0.114,-0.2128,0.1444,-18.0,96.0,16.0,22.9,1011.19,17.915142089623092,0.0,0.0,14469841.099452531,537.9103447238449,-76.48623620500258,0
1709518571824,0.0,0.0,-0.9212,0.784,9.751,0.0038,0.0874,0.0038,-18.0,96.0,16.0,22.9,1011.19,17.331372831641048,0.0,0.0,14469841.099452531,537.9103447238449,-76.48623620500258,0
1709518571901,0.0,0.0,-0.9212,0.784,9.751,0.1596,-0.095,0.1748,-18.0,95.0,17.0,23.0,1011.1,16.83102522552823,0.0,0.0,14469841.099452531,537.8011407019899,-76.48623620500258,0
1709518571976,0.0,0.0,-0.9212,0.7938,9.7608,-0.019,-0.2888,0.0342,-18.0,94.0,16.0,23.0,1011.15,17.164587625273207,0.0,0.0,14469841.099452531,537.6896945456695,-76.48623620500258,0
