MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709539700930,0.0,0.0,-1.1172,0.0392,9.7412,0.057,-0.1482,0.0798,79.0,-80.0,-130.0,21.7,1012.6,5.662853685619358,0.0,0.0,14469841.099452531,323.89034606338726,-76.48623620500258,0
1709539701125,0.0,0.0,-1.127,0.049,9.731399999999999,0.4408,-0.1406,0.1064,82.0,-82.0,-136.0,21.7,1012.6,4.746595097313765,0.0,0.0,14469841.099452531,323.53,-76.48623620500258,0
1709539701204,0.0,0.0,-1.1368,0.0392,9.751,16.6592,1.7632,-10.6666,82.0,-82.0,-136.0,21.7,1012.57,5.246362518414809,0.0,0.0,14469841.099452531,323.53,-76.48623620500258,0
1709539701288,0.0,0.0,-1.0682,1.4307999999999998,9.7118,-13.5508,9.5114,-12.2512,82.0,-79.0,-136.0,21.7,1012.62,5.412956987062358,0.0,0.0,14469841.099452531,322.4625003162598,-76.48623620500258,0
1709539701366,0.0,0.0,-0.784,-0.5095999999999999,9.702,-5.8064,0.7562,0.6802,56.0,-96.0,-142.0,21.7,1012.65,5.746153917346707,0.0,0.0,14469841.099452531,338.2735628364708,-76.48623620500258,0
1709539701443,0.0,0.0,-1.4405999999999999,0.049,9.7412,25.3194,-3.8038,4.807,53.0,-103.0,-145.0,21.7,1012.6,5.746153917346707,0.0,0.0,14469841.099452531,341.3013208229088,-76.48623620500258,0
1709539701537,0.0,0.0,-0.8623999999999999,0.637,9.7216,-1.1894,-1.3148,4.7082,51.0,-99.0,-143.0,21.7,1012.66,5.662853685619358,0.0,0.0,14469841.099452531,341.27467162505695,-76.48623620500258,0
1709539701614,0.0,0.0,-1.4993999999999998,0.5781999999999999,9.604,-14.7326,-5.0692,0.1748,50.0,-105.0,-144.0,21.8,1012.68,5.496255220489488,0.0,0.0,14469841.099452531,343.0666549381284,-76.48623620500258,0
1709539701704,0.0,0.0,-1.0976,0.245,9.7804,-22.6746,0.7524,-0.1444,52.0,-105.0,-151.0,21.8,1012.56,5.412956987062358,0.0,0.0,14469841.099452531,342.18363394234495,-76.48623620500258,0
1709539701823,0.0,0.0,-1.2348,-0.1372,9.6824,2.2534,-0.7904,-0.076,52.0,-107.0,-151.0,21.8,1012.63,4.996475810792922,0.0,0.0,14469841.099452531,342.61111442895356,-76.48623620500258,0
