MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709540378524,0.0,0.0,-3.5966,-3.3613999999999997,8.526,-0.893,0.7448,-0.741,61.0,25.0,-150.0,24.5,1012.89,3.1641564217221196,0.0,0.0,14469841.099452531,256.24441235316726,-76.48623620500258,0
1709540378676,0.0,0.0,-3.6357999999999997,-3.3908,8.5064,0.7334,0.9158,-1.2008,59.0,29.0,-153.0,24.4,1012.86,2.997597911793691,0.0,0.0,14469841.099452531,252.35471001824007,-76.48623620500258,0
1709540378764,0.0,0.0,-3.5966,-3.3712,8.5358,-0.0722,0.6232,-0.4522,62.0,24.0,-151.0,24.4,1012.75,2.914319655433287,0.0,0.0,14469841.099452531,257.3687401831717,-76.48623620500258,0
1709540378847,0.0,0.0,-3.5574,-3.3418,8.5456,0.0912,0.4712,0.0,61.0,30.0,-149.0,24.4,1012.89,3.413999179801148,0.0,0.0,14469841.099452531,252.34188930251915,-76.48623620500258,0
1709540378925,0.0,0.0,-3.5867999999999998,-3.3712,8.5162,-0.038,-0.5092,0.532,60.0,20.0,-147.0,24.5,1012.87,3.1641564217221196,0.0,0.0,14469841.099452531,260.095051177078,-76.48623620500258,0
1709540379000,0.0,0.0,-3.6162,-3.3613999999999997,8.496599999999999,-0.9614,-0.893,0.4674,62.0,29.0,-150.0,24.5,1012.87,3.413999179801148,0.0,0.0,14469841.099452531,253.46253656193954,-76.48623620500258,0
1709540379073,0.0,0.0,-3.6357999999999997,-3.381,8.5162,0.9044,0.6194,-0.9348,62.0,29.0,-150.0,24.5,1012.86,2.2481175693632283,0.0,0.0,14469841.099452531,253.46253656193954,-76.48623620500258,0
1709540379135,0.0,0.0,-3.5867999999999998,-3.3712,8.5162,-0.4826,-1.368,0.7258,60.0,34.0,-148.0,24.5,1012.84,2.4146640969072175,0.0,0.0,14469841.099452531,248.9912177404419,-76.48623620500258,0
1709540379215,0.0,0.0,-3.6456,-3.3418,8.526,-0.5966,-0.2204,0.6688,61.0,30.0,-148.0,24.5,1012.86,3.4972814307195197,0.0,0.0,14469841.099452531,252.34188930251915,-76.48623620500258,0
1709540379294,0.0,0.0,-3.6456,-3.3908,8.5064,0.3002,0.9994,0.9196,62.0,32.0,-144.0,24.5,1012.87,2.7477651398462752,0.0,0.0,14469841.099452531,251.2304277886672,-76.48623620500258,0
1709540379407,0.0,0.0,-3.6162,-3.3418,8.5358,0.152,0.2622,0.8132,61.0,25.0,-149.0,24.5,1012.93,2.497938359142756,0.0,0.0,14469841.099452531,256.24441235316726,-76.48623620500258,0
1709540379527,0.0,0.0,-3.6652,-3.3712,8.4672,-1.8658,0.9044,-0.057,60.0,26.0,-148.0,24.5,1012.93,2.664488880599981,0.0,0.0,14469841.099452531,255.1013071912546,-76.48623620500258,0
1709540379644,0.0,0.0,-3.6946,-3.3516,8.526,1.1894,-1.007,1.1324,60.0,25.0,-148.0,24.5,1012.89,3.663847929975513,0.0,0.0,14469841.099452531,255.91013505195957,-76.48623620500258,0
1709540379767,0.0,0.0,-3.6357999999999997,-3.381,8.4378,-2.3066,-0.1672,-0.4902,60.0,27.0,-145.0,24.5,1012.89,3.7471321783328215,0.0,0.0,14469841.099452531,254.30225468204583,-76.48623620500258,0
