MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709535850765,0.0,0.0,0.49979999999999997,0.9506,9.662799999999999,0.0,-0.19,0.2736,-104.0,-15.0,-91.0,26.1,1011.87,11.578826133017163,0.0,0.0,14469841.099452531,450.32278358808185,-76.48623620500258,0
1709535850956,0.0,0.0,0.5095999999999999,0.9408,9.6726,-0.171,-0.0646,0.0874,-104.0,-14.0,-94.0,26.1,1011.87,11.995570582910503,0.0,0.0,14469841.099452531,450.8631957381858,-76.48623620500258,0
1709535851053,0.0,0.0,0.49979999999999997,0.9408,9.662799999999999,-0.0532,-0.133,0.0418,-101.0,-14.0,-93.0,26.2,1011.81,11.578826133017163,0.0,0.0,14469841.099452531,450.63829757176427,-76.48623620500258,0
1709535851155,0.0,0.0,0.49979999999999997,0.9408,9.6726,-0.1862,-0.1178,0.2204,-102.0,-14.0,-94.0,26.2,1011.8,11.495479243951111,0.0,0.0,14469841.099452531,450.71470645323313,-76.48623620500258,0
1709535851238,0.0,0.0,0.5095999999999999,0.9408,9.653,0.0038,-0.3078,0.1406,-102.0,-14.0,-94.0,26.2,1011.77,12.495685934452297,0.0,0.0,14469841.099452531,450.71470645323313,-76.48623620500258,0
1709535851331,0.0,0.0,0.5095999999999999,0.9506,9.6726,0.019,-0.3268,0.152,-106.0,-14.0,-92.0,26.2,1011.84,11.745521912018575,0.0,0.0,14469841.099452531,451.00617956136136,-76.48623620500258,0
1709535851448,0.0,0.0,0.5095999999999999,0.9408,9.662799999999999,-0.057,-0.095,0.1444,-104.0,-15.0,-95.0,26.2,1011.78,12.2456252569468,0.0,0.0,14469841.099452531,450.32278358808185,-76.48623620500258,0
1709535851543,0.0,0.0,0.49979999999999997,0.9408,9.6824,-0.266,-0.2926,0.0,-102.0,-14.0,-94.0,26.2,1011.83,11.995570582910503,0.0,0.0,14469841.099452531,450.71470645323313,-76.48623620500258,0
1709535851634,0.0,0.0,0.49979999999999997,0.9506,9.662799999999999,-0.0532,-0.1444,-0.0532,-102.0,-14.0,-94.0,26.2,1011.78,12.078921473892342,0.0,0.0,14469841.099452531,450.71470645323313,-76.48623620500258,0
1709535851738,0.0,0.0,0.5095999999999999,0.9506,9.6726,-0.0152,0.019,0.076,-104.0,-14.0,-94.0,26.2,1011.83,12.495685934452297,0.0,0.0,14469841.099452531,450.8631957381858,-76.48623620500258,0
1709535851825,0.0,0.0,0.5095999999999999,0.9408,9.6726,-0.0456,-0.0114,-0.019,-104.0,-14.0,-94.0,26.2,1011.81,11.745521912018575,0.0,0.0,14469841.099452531,450.8631957381858,-76.48623620500258,0
