MilliTime,count,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709536212188,0.0,0.0,0.245,0.9603999999999999,9.7118,-0.0228,0.0152,0.114,-102.0,-13.0,-88.0,28.3,1011.96,11.328787466653859,0.0,0.0,14469841.099452531,451.26675525941545,-76.48623620500258,0
1709536212327,0.0,0.0,0.245,0.9603999999999999,9.702,-0.0684,0.0038,0.1444,-102.0,-11.0,-93.0,28.3,1011.86,11.245442578388209,0.0,0.0,14469841.099452531,452.374831656726,-76.48623620500258,0
1709536212421,0.0,0.0,0.245,0.9603999999999999,9.702,0.0836,-0.0684,0.1406,-103.0,-12.0,-92.0,28.3,1011.87,11.578826133017163,0.0,0.0,14469841.099452531,451.8847217897256,-76.48623620500258,0
1709536212512,0.0,0.0,0.245,0.9603999999999999,9.6922,-0.038,-0.2242,0.1672,-104.0,-13.0,-90.0,28.3,1011.96,11.745521912018575,0.0,0.0,14469841.099452531,451.4049836510982,-76.48623620500258,0
1709536212589,0.0,0.0,0.245,0.9603999999999999,9.702,-0.0342,-0.076,0.114,-102.0,-14.0,-90.0,28.3,1011.84,12.078921473892342,0.0,0.0,14469841.099452531,450.71470645323313,-76.48623620500258,0
1709536212657,0.0,0.0,0.245,0.9603999999999999,9.7118,-0.0342,0.0456,0.2052,-104.0,-13.0,-89.0,28.3,1011.98,11.078754802573641,0.0,0.0,14469841.099452531,451.4049836510982,-76.48623620500258,0
1709536212730,0.0,0.0,0.245,0.9506,9.702,-0.019,-0.228,0.0608,-104.0,-13.0,-89.0,28.3,1011.86,11.328787466653859,0.0,0.0,14469841.099452531,451.4049836510982,-76.48623620500258,0
1709536212807,0.0,0.0,0.245,0.9603999999999999,9.702,-0.0228,0.0608,0.1634,-105.0,-15.0,-92.0,28.3,1011.84,11.245442578388209,0.0,0.0,14469841.099452531,450.399897645844,-76.48623620500258,0
1709536212869,0.0,0.0,0.245,0.9603999999999999,9.702,-0.0152,-0.2318,0.1938,-103.0,-15.0,-93.0,28.3,1011.87,11.745521912018575,0.0,0.0,14469841.099452531,450.24420297604627,-76.48623620500258,0
1709536212936,0.0,0.0,0.245,0.9603999999999999,9.702,-0.1064,-0.1938,0.0342,-103.0,-12.0,-89.0,28.3,1011.89,11.495479243951111,0.0,0.0,14469841.099452531,451.8847217897256,-76.48623620500258,0
1709536213045,0.0,0.0,0.245,0.9603999999999999,9.702,0.1026,0.0114,0.209,-103.0,-16.0,-91.0,28.3,1011.9,11.578826133017163,0.0,0.0,14469841.099452531,449.70025533209093,-76.48623620500258,0
1709536213142,0.0,0.0,0.245,0.9506,9.7118,0.0418,-0.3344,0.2052,-104.0,-16.0,-89.0,28.3,1011.89,10.828728140466449,0.0,0.0,14469841.099452531,449.7838377374448,-76.48623620500258,0
1709536213239,0.0,0.0,0.245,0.9603999999999999,9.6922,-0.0836,-0.2508,0.2432,-104.0,-13.0,-91.0,28.3,1011.86,11.745521912018575,0.0,0.0,14469841.099452531,451.4049836510982,-76.48623620500258,0
1709536213340,0.0,0.0,0.245,0.9603999999999999,9.702,-0.0722,0.0266,0.095,-104.0,-14.0,-93.0,28.3,1011.86,11.245442578388209,0.0,0.0,14469841.099452531,450.8631957381858,-76.48623620500258,0
1709536213424,0.0,0.0,0.245,0.9603999999999999,9.702,-0.0304,-0.0456,0.0684,-103.0,-14.0,-91.0,28.3,1011.96,11.578826133017163,0.0,0.0,14469841.099452531,450.78965884116207,-76.48623620500258,0
1709536213491,0.0,0.0,0.2352,0.9603999999999999,9.7118,0.038,-0.1672,0.2584,-103.0,-16.0,-91.0,28.3,1011.83,11.578826133017163,0.0,0.0,14469841.099452531,449.70025533209093,-76.48623620500258,0
1709536213585,0.0,0.0,0.245,0.9506,9.702,0.1292,-0.1482,0.2508,-104.0,-14.0,-90.0,28.3,1011.9,11.828870801988383,0.0,0.0,14469841.099452531,450.8631957381858,-76.48623620500258,0
1709536213677,0.0,0.0,0.245,0.9506,9.702,0.1026,0.171,0.0418,-101.0,-12.0,-91.0,28.3,1011.87,11.078754802573641,0.0,0.0,14469841.099452531,451.754343830601,-76.48623620500258,0
1709536213766,0.0,0.0,0.245,0.9603999999999999,9.6922,-0.0076,-0.2432,0.0874,-102.0,-13.0,-94.0,28.3,1011.77,10.745387253476776,0.0,0.0,14469841.099452531,451.26675525941545,-76.48623620500258,0
1709536213852,0.0,0.0,0.245,0.9603999999999999,9.6922,0.0722,-0.3154,0.1102,-103.0,-13.0,-89.0,28.4,1011.89,11.245442578388209,0.0,0.0,14469841.099452531,451.33652994470447,-76.48623620500258,0
1709536213948,0.0,0.0,0.245,0.9603999999999999,9.6922,-0.0456,0.0532,0.2242,-103.0,-15.0,-90.0,28.4,1011.87,11.495479243951111,0.0,0.0,14469841.099452531,450.24420297604627,-76.48623620500258,0
1709536214032,0.0,0.0,0.25479999999999997,0.9603999999999999,9.702,0.0304,0.0,0.2698,-100.0,-17.0,-91.0,28.4,1011.83,11.245442578388209,0.0,0.0,14469841.099452531,448.8819546839018,-76.48623620500258,0
1709536214138,0.0,0.0,0.245,0.9603999999999999,9.702,-0.019,-0.0684,0.0456,-105.0,-15.0,-91.0,28.3,1011.83,11.328787466653859,0.0,0.0,14469841.099452531,450.399897645844,-76.48623620500258,0
1709536214251,0.0,0.0,0.245,0.9603999999999999,9.702,0.076,-0.2128,0.0912,-103.0,-14.0,-90.0,28.3,1011.93,11.078754802573641,0.0,0.0,14469841.099452531,450.78965884116207,-76.48623620500258,0
1709536214367,0.0,0.0,0.245,0.9506,9.702,-0.076,0.1292,0.152,-101.0,-12.0,-91.0,28.4,1011.87,11.495479243951111,0.0,0.0,14469841.099452531,451.754343830601,-76.48623620500258,0
1709536214490,0.0,0.0,0.245,0.9603999999999999,9.702,0.0038,0.0874,0.1102,-104.0,-11.0,-90.0,28.4,1011.98,10.99541191500504,0.0,0.0,14469841.099452531,452.4923174785771,-76.48623620500258,0
1709536214630,0.0,0.0,0.25479999999999997,0.9603999999999999,9.6922,-0.0228,-0.133,0.0836,-105.0,-14.0,-92.0,28.4,1011.84,11.328787466653859,0.0,0.0,14469841.099452531,450.9353566314086,-76.48623620500258,0
1709536214779,0.0,0.0,0.25479999999999997,0.9603999999999999,9.702,0.0836,-0.0646,0.057,-102.0,-14.0,-91.0,28.3,1011.95,11.245442578388209,0.0,0.0,14469841.099452531,450.71470645323313,-76.48623620500258,0
1709536214935,0.0,0.0,0.245,0.9603999999999999,9.7118,0.0,-0.152,0.171,-104.0,-15.0,-90.0,28.4,1011.84,11.828870801988383,0.0,0.0,14469841.099452531,450.32278358808185,-76.48623620500258,0
1709536215032,0.0,0.0,0.25479999999999997,0.9603999999999999,9.7118,-0.0152,-0.0722,0.1672,-103.0,-16.0,-87.0,28.4,1011.95,11.328787466653859,0.0,0.0,14469841.099452531,449.70025533209093,-76.48623620500258,0
1709536215170,0.0,0.0,0.245,0.9603999999999999,9.702,0.0646,-0.0304,0.0532,-104.0,-15.0,-92.0,28.4,1011.95,11.328787466653859,0.0,0.0,14469841.099452531,450.32278358808185,-76.48623620500258,0
1709536215309,0.0,0.0,0.245,0.9603999999999999,9.7118,-0.0532,-0.2926,0.1938,-104.0,-16.0,-90.0,28.4,1011.9,10.745387253476776,0.0,0.0,14469841.099452531,449.7838377374448,-76.48623620500258,0
1709536215462,0.0,0.0,0.245,0.9603999999999999,9.6824,-0.095,-0.152,0.2242,-104.0,-15.0,-89.0,28.4,1011.86,10.828728140466449,0.0,0.0,14469841.099452531,450.32278358808185,-76.48623620500258,0
1709536215599,0.0,0.0,0.245,0.9603999999999999,9.702,-0.1862,-0.3724,0.1026,-104.0,-12.0,-93.0,28.4,1011.9,11.495479243951111,0.0,0.0,14469841.099452531,451.948055344822,-76.48623620500258,0
1709536215747,0.0,0.0,0.245,0.9603999999999999,9.702,-0.1976,0.0076,0.1064,-104.0,-14.0,-91.0,28.4,1011.92,11.328787466653859,0.0,0.0,14469841.099452531,450.8631957381858,-76.48623620500258,0
